Level,DepthID,N_BACKTRACK,SubjID
3,2.0,0,d5338be4d0351599ae30aaa12c04c40d
3,1.0,1,d5338be4d0351599ae30aaa12c04c40d
3,3.0,1,d5338be4d0351599ae30aaa12c04c40d
3,2.0,0,d5338be4d0351599ae30aaa12c04c40d
3,3.0,1,d5338be4d0351599ae30aaa12c04c40d
3,1.0,0,d5338be4d0351599ae30aaa12c04c40d
3,1.0,0,d5338be4d0351599ae30aaa12c04c40d
3,1.0,1,d5338be4d0351599ae30aaa12c04c40d
3,1.0,0,d5338be4d0351599ae30aaa12c04c40d
3,2.0,0,d5338be4d0351599ae30aaa12c04c40d
3,2.0,0,d5338be4d0351599ae30aaa12c04c40d
3,3.0,1,d5338be4d0351599ae30aaa12c04c40d
3,2.0,1,d5338be4d0351599ae30aaa12c04c40d
3,3.0,1,d5338be4d0351599ae30aaa12c04c40d
3,3.0,0,d5338be4d0351599ae30aaa12c04c40d
3,3.0,7,d5338be4d0351599ae30aaa12c04c40d
3,3.0,0,d5338be4d0351599ae30aaa12c04c40d
3,2.0,0,d5338be4d0351599ae30aaa12c04c40d
3,3.0,2,d5338be4d0351599ae30aaa12c04c40d
3,1.0,3,d5338be4d0351599ae30aaa12c04c40d
1,3.0,0,f97634089cadab79c78a262b9fcfb71a
1,2.0,1,f97634089cadab79c78a262b9fcfb71a
1,2.0,11,f97634089cadab79c78a262b9fcfb71a
1,1.0,0,f97634089cadab79c78a262b9fcfb71a
1,3.0,1,f97634089cadab79c78a262b9fcfb71a
1,1.0,0,f97634089cadab79c78a262b9fcfb71a
1,1.0,0,f97634089cadab79c78a262b9fcfb71a
1,3.0,9,f97634089cadab79c78a262b9fcfb71a
1,1.0,0,f97634089cadab79c78a262b9fcfb71a
1,2.0,0,f97634089cadab79c78a262b9fcfb71a
1,3.0,0,f97634089cadab79c78a262b9fcfb71a
1,1.0,0,f97634089cadab79c78a262b9fcfb71a
1,3.0,1,f97634089cadab79c78a262b9fcfb71a
1,1.0,0,f97634089cadab79c78a262b9fcfb71a
1,1.0,9,f97634089cadab79c78a262b9fcfb71a
1,3.0,4,f97634089cadab79c78a262b9fcfb71a
1,1.0,1,f97634089cadab79c78a262b9fcfb71a
1,2.0,0,f97634089cadab79c78a262b9fcfb71a
1,1.0,0,f97634089cadab79c78a262b9fcfb71a
1,2.0,0,f97634089cadab79c78a262b9fcfb71a
1,3.0,1,f97634089cadab79c78a262b9fcfb71a
1,2.0,0,f97634089cadab79c78a262b9fcfb71a
1,2.0,0,f97634089cadab79c78a262b9fcfb71a
1,2.0,0,f97634089cadab79c78a262b9fcfb71a
1,3.0,0,f97634089cadab79c78a262b9fcfb71a
1,3.0,1,f97634089cadab79c78a262b9fcfb71a
1,2.0,0,f97634089cadab79c78a262b9fcfb71a
1,2.0,1,f97634089cadab79c78a262b9fcfb71a
1,3.0,0,f97634089cadab79c78a262b9fcfb71a
1,1.0,0,f97634089cadab79c78a262b9fcfb71a
2,3.0,0,f97634089cadab79c78a262b9fcfb71a
2,3.0,3,f97634089cadab79c78a262b9fcfb71a
2,1.0,3,f97634089cadab79c78a262b9fcfb71a
2,3.0,1,f97634089cadab79c78a262b9fcfb71a
2,2.0,1,f97634089cadab79c78a262b9fcfb71a
2,1.0,1,f97634089cadab79c78a262b9fcfb71a
2,1.0,0,f97634089cadab79c78a262b9fcfb71a
2,3.0,0,f97634089cadab79c78a262b9fcfb71a
2,1.0,5,f97634089cadab79c78a262b9fcfb71a
2,1.0,0,f97634089cadab79c78a262b9fcfb71a
2,3.0,1,f97634089cadab79c78a262b9fcfb71a
2,3.0,0,f97634089cadab79c78a262b9fcfb71a
2,1.0,1,f97634089cadab79c78a262b9fcfb71a
2,2.0,1,f97634089cadab79c78a262b9fcfb71a
2,1.0,0,f97634089cadab79c78a262b9fcfb71a
2,1.0,1,f97634089cadab79c78a262b9fcfb71a
2,3.0,6,f97634089cadab79c78a262b9fcfb71a
2,3.0,5,f97634089cadab79c78a262b9fcfb71a
2,3.0,1,f97634089cadab79c78a262b9fcfb71a
2,2.0,1,f97634089cadab79c78a262b9fcfb71a
2,1.0,0,f97634089cadab79c78a262b9fcfb71a
2,1.0,0,f97634089cadab79c78a262b9fcfb71a
2,1.0,0,f97634089cadab79c78a262b9fcfb71a
2,3.0,0,f97634089cadab79c78a262b9fcfb71a
2,2.0,0,f97634089cadab79c78a262b9fcfb71a
2,2.0,0,f97634089cadab79c78a262b9fcfb71a
2,2.0,4,f97634089cadab79c78a262b9fcfb71a
2,1.0,0,f97634089cadab79c78a262b9fcfb71a
2,2.0,0,f97634089cadab79c78a262b9fcfb71a
2,1.0,0,f97634089cadab79c78a262b9fcfb71a
3,1.0,1,f97634089cadab79c78a262b9fcfb71a
3,2.0,1,f97634089cadab79c78a262b9fcfb71a
3,3.0,2,f97634089cadab79c78a262b9fcfb71a
3,1.0,0,f97634089cadab79c78a262b9fcfb71a
3,3.0,0,f97634089cadab79c78a262b9fcfb71a
3,3.0,1,f97634089cadab79c78a262b9fcfb71a
3,2.0,3,f97634089cadab79c78a262b9fcfb71a
3,2.0,3,f97634089cadab79c78a262b9fcfb71a
3,3.0,0,f97634089cadab79c78a262b9fcfb71a
3,3.0,4,f97634089cadab79c78a262b9fcfb71a
3,2.0,0,f97634089cadab79c78a262b9fcfb71a
3,3.0,0,f97634089cadab79c78a262b9fcfb71a
3,3.0,0,f97634089cadab79c78a262b9fcfb71a
3,2.0,5,f97634089cadab79c78a262b9fcfb71a
3,2.0,2,f97634089cadab79c78a262b9fcfb71a
3,1.0,1,f97634089cadab79c78a262b9fcfb71a
3,1.0,0,f97634089cadab79c78a262b9fcfb71a
3,2.0,0,f97634089cadab79c78a262b9fcfb71a
3,3.0,2,f97634089cadab79c78a262b9fcfb71a
3,1.0,0,f97634089cadab79c78a262b9fcfb71a
3,1.0,1,f97634089cadab79c78a262b9fcfb71a
3,3.0,2,f97634089cadab79c78a262b9fcfb71a
3,3.0,0,f97634089cadab79c78a262b9fcfb71a
3,2.0,0,f97634089cadab79c78a262b9fcfb71a
3,3.0,0,f97634089cadab79c78a262b9fcfb71a
3,1.0,1,f97634089cadab79c78a262b9fcfb71a
3,1.0,4,f97634089cadab79c78a262b9fcfb71a
3,1.0,0,f97634089cadab79c78a262b9fcfb71a
3,2.0,1,f97634089cadab79c78a262b9fcfb71a
1,1.0,1,88d5b49437936126619805f9580ba058
1,3.0,0,88d5b49437936126619805f9580ba058
1,2.0,0,88d5b49437936126619805f9580ba058
1,1.0,1,88d5b49437936126619805f9580ba058
1,3.0,0,88d5b49437936126619805f9580ba058
1,1.0,0,88d5b49437936126619805f9580ba058
1,3.0,0,88d5b49437936126619805f9580ba058
1,1.0,2,88d5b49437936126619805f9580ba058
1,1.0,1,88d5b49437936126619805f9580ba058
1,2.0,0,88d5b49437936126619805f9580ba058
1,3.0,0,88d5b49437936126619805f9580ba058
1,3.0,1,88d5b49437936126619805f9580ba058
1,2.0,1,88d5b49437936126619805f9580ba058
1,3.0,0,88d5b49437936126619805f9580ba058
1,2.0,0,88d5b49437936126619805f9580ba058
1,3.0,0,88d5b49437936126619805f9580ba058
1,3.0,1,88d5b49437936126619805f9580ba058
1,1.0,0,88d5b49437936126619805f9580ba058
1,3.0,0,88d5b49437936126619805f9580ba058
1,2.0,1,88d5b49437936126619805f9580ba058
1,3.0,0,88d5b49437936126619805f9580ba058
1,2.0,1,88d5b49437936126619805f9580ba058
1,2.0,1,88d5b49437936126619805f9580ba058
1,2.0,1,88d5b49437936126619805f9580ba058
1,1.0,0,88d5b49437936126619805f9580ba058
1,1.0,0,88d5b49437936126619805f9580ba058
1,2.0,0,88d5b49437936126619805f9580ba058
1,1.0,0,88d5b49437936126619805f9580ba058
1,1.0,0,88d5b49437936126619805f9580ba058
1,2.0,0,88d5b49437936126619805f9580ba058
2,1.0,0,88d5b49437936126619805f9580ba058
2,2.0,6,88d5b49437936126619805f9580ba058
2,3.0,1,88d5b49437936126619805f9580ba058
2,1.0,1,88d5b49437936126619805f9580ba058
2,3.0,0,88d5b49437936126619805f9580ba058
2,3.0,2,88d5b49437936126619805f9580ba058
2,1.0,1,88d5b49437936126619805f9580ba058
2,2.0,1,88d5b49437936126619805f9580ba058
2,1.0,0,88d5b49437936126619805f9580ba058
2,3.0,7,88d5b49437936126619805f9580ba058
2,2.0,1,88d5b49437936126619805f9580ba058
2,2.0,0,88d5b49437936126619805f9580ba058
2,1.0,3,88d5b49437936126619805f9580ba058
2,1.0,8,88d5b49437936126619805f9580ba058
2,1.0,0,88d5b49437936126619805f9580ba058
2,2.0,0,88d5b49437936126619805f9580ba058
2,3.0,5,88d5b49437936126619805f9580ba058
2,1.0,0,88d5b49437936126619805f9580ba058
2,2.0,1,88d5b49437936126619805f9580ba058
2,1.0,0,88d5b49437936126619805f9580ba058
2,3.0,0,88d5b49437936126619805f9580ba058
2,1.0,1,88d5b49437936126619805f9580ba058
2,1.0,0,88d5b49437936126619805f9580ba058
2,1.0,0,88d5b49437936126619805f9580ba058
2,1.0,0,88d5b49437936126619805f9580ba058
2,3.0,0,88d5b49437936126619805f9580ba058
2,3.0,1,88d5b49437936126619805f9580ba058
2,2.0,0,88d5b49437936126619805f9580ba058
2,3.0,22,88d5b49437936126619805f9580ba058
2,3.0,1,88d5b49437936126619805f9580ba058
3,3.0,4,88d5b49437936126619805f9580ba058
3,2.0,0,88d5b49437936126619805f9580ba058
3,2.0,0,88d5b49437936126619805f9580ba058
3,3.0,4,88d5b49437936126619805f9580ba058
3,3.0,1,88d5b49437936126619805f9580ba058
3,1.0,0,88d5b49437936126619805f9580ba058
3,2.0,3,88d5b49437936126619805f9580ba058
3,1.0,1,88d5b49437936126619805f9580ba058
3,2.0,0,88d5b49437936126619805f9580ba058
3,3.0,2,88d5b49437936126619805f9580ba058
3,1.0,0,88d5b49437936126619805f9580ba058
3,3.0,4,88d5b49437936126619805f9580ba058
3,3.0,0,88d5b49437936126619805f9580ba058
3,1.0,3,88d5b49437936126619805f9580ba058
3,3.0,4,88d5b49437936126619805f9580ba058
3,1.0,2,88d5b49437936126619805f9580ba058
3,1.0,1,88d5b49437936126619805f9580ba058
3,3.0,0,88d5b49437936126619805f9580ba058
3,2.0,3,88d5b49437936126619805f9580ba058
3,1.0,1,88d5b49437936126619805f9580ba058
3,2.0,0,88d5b49437936126619805f9580ba058
3,3.0,1,88d5b49437936126619805f9580ba058
3,2.0,2,88d5b49437936126619805f9580ba058
3,3.0,3,88d5b49437936126619805f9580ba058
3,3.0,0,88d5b49437936126619805f9580ba058
3,2.0,1,88d5b49437936126619805f9580ba058
3,1.0,3,88d5b49437936126619805f9580ba058
3,1.0,0,88d5b49437936126619805f9580ba058
3,3.0,4,88d5b49437936126619805f9580ba058
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,1,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,1,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,1,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,1,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,4,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,1,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,3,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,1,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,1,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,2,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,1,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,1,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,1,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,3.0,2,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
2,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,3,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,5,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,1,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,3,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,2,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,1,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,4,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,2,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,1,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,1,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,1,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,4,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,1,bdb5efced6d8d9860423d73cb4c82b2b
3,1.0,1,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,1,bdb5efced6d8d9860423d73cb4c82b2b
3,2.0,0,bdb5efced6d8d9860423d73cb4c82b2b
3,3.0,0,bdb5efced6d8d9860423d73cb4c82b2b
1,3.0,2,90895cc769033d299c20af6c21b8cf24
1,3.0,0,90895cc769033d299c20af6c21b8cf24
1,3.0,0,90895cc769033d299c20af6c21b8cf24
1,3.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,3.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,1,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,3.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,3.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
1,2.0,0,90895cc769033d299c20af6c21b8cf24
1,3.0,0,90895cc769033d299c20af6c21b8cf24
1,3.0,0,90895cc769033d299c20af6c21b8cf24
1,1.0,0,90895cc769033d299c20af6c21b8cf24
2,3.0,0,90895cc769033d299c20af6c21b8cf24
2,3.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,2.0,1,90895cc769033d299c20af6c21b8cf24
2,2.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,2.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,3.0,0,90895cc769033d299c20af6c21b8cf24
2,2.0,1,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,3.0,1,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,2.0,0,90895cc769033d299c20af6c21b8cf24
2,3.0,1,90895cc769033d299c20af6c21b8cf24
2,3.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,0,90895cc769033d299c20af6c21b8cf24
2,2.0,0,90895cc769033d299c20af6c21b8cf24
2,3.0,0,90895cc769033d299c20af6c21b8cf24
2,1.0,1,90895cc769033d299c20af6c21b8cf24
2,3.0,0,90895cc769033d299c20af6c21b8cf24
2,3.0,0,90895cc769033d299c20af6c21b8cf24
2,3.0,0,90895cc769033d299c20af6c21b8cf24
3,2.0,0,90895cc769033d299c20af6c21b8cf24
3,3.0,1,90895cc769033d299c20af6c21b8cf24
3,2.0,0,90895cc769033d299c20af6c21b8cf24
3,1.0,0,90895cc769033d299c20af6c21b8cf24
3,2.0,0,90895cc769033d299c20af6c21b8cf24
3,3.0,0,90895cc769033d299c20af6c21b8cf24
3,3.0,3,90895cc769033d299c20af6c21b8cf24
3,2.0,2,90895cc769033d299c20af6c21b8cf24
3,1.0,3,90895cc769033d299c20af6c21b8cf24
3,1.0,1,90895cc769033d299c20af6c21b8cf24
3,1.0,2,90895cc769033d299c20af6c21b8cf24
3,1.0,0,90895cc769033d299c20af6c21b8cf24
3,3.0,2,90895cc769033d299c20af6c21b8cf24
3,1.0,0,90895cc769033d299c20af6c21b8cf24
3,3.0,2,90895cc769033d299c20af6c21b8cf24
3,2.0,0,90895cc769033d299c20af6c21b8cf24
3,2.0,0,90895cc769033d299c20af6c21b8cf24
3,2.0,2,90895cc769033d299c20af6c21b8cf24
3,1.0,0,90895cc769033d299c20af6c21b8cf24
3,3.0,0,90895cc769033d299c20af6c21b8cf24
3,1.0,0,90895cc769033d299c20af6c21b8cf24
3,3.0,0,90895cc769033d299c20af6c21b8cf24
3,3.0,2,90895cc769033d299c20af6c21b8cf24
3,3.0,0,90895cc769033d299c20af6c21b8cf24
3,1.0,1,90895cc769033d299c20af6c21b8cf24
3,3.0,0,90895cc769033d299c20af6c21b8cf24
3,2.0,2,90895cc769033d299c20af6c21b8cf24
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,2,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,2,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,3.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
2,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,7,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,1,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,2.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,1.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
3,3.0,0,84807d6b4130b17c8581cb0a9fd7b2c1
1,1.0,0,84cf369c39b5aec0812d52acf5195b20
1,2.0,0,84cf369c39b5aec0812d52acf5195b20
1,2.0,0,84cf369c39b5aec0812d52acf5195b20
1,1.0,0,84cf369c39b5aec0812d52acf5195b20
1,3.0,0,84cf369c39b5aec0812d52acf5195b20
1,3.0,0,84cf369c39b5aec0812d52acf5195b20
1,1.0,2,84cf369c39b5aec0812d52acf5195b20
1,1.0,0,84cf369c39b5aec0812d52acf5195b20
1,2.0,0,84cf369c39b5aec0812d52acf5195b20
1,2.0,0,84cf369c39b5aec0812d52acf5195b20
1,1.0,0,84cf369c39b5aec0812d52acf5195b20
1,2.0,0,84cf369c39b5aec0812d52acf5195b20
1,1.0,0,84cf369c39b5aec0812d52acf5195b20
1,3.0,0,84cf369c39b5aec0812d52acf5195b20
