Level,DepthID,VIEW_TIME,SubjID
2,3.0,5.290211,9ca26bf7af9096445ae965f599cfc58e
2,3.0,6.970781,9ca26bf7af9096445ae965f599cfc58e
2,2.0,9.997993,9ca26bf7af9096445ae965f599cfc58e
2,1.0,3.74227762,9ca26bf7af9096445ae965f599cfc58e
2,3.0,3.2775476,9ca26bf7af9096445ae965f599cfc58e
3,3.0,10.3008747,9ca26bf7af9096445ae965f599cfc58e
3,2.0,14.473053,9ca26bf7af9096445ae965f599cfc58e
3,3.0,13.4417391,9ca26bf7af9096445ae965f599cfc58e
3,3.0,2.61185241,9ca26bf7af9096445ae965f599cfc58e
3,3.0,7.818797999999999,9ca26bf7af9096445ae965f599cfc58e
3,3.0,6.22164536,9ca26bf7af9096445ae965f599cfc58e
3,2.0,7.33633,9ca26bf7af9096445ae965f599cfc58e
3,2.0,7.153311,9ca26bf7af9096445ae965f599cfc58e
3,2.0,10.9795437,9ca26bf7af9096445ae965f599cfc58e
3,3.0,5.722697,9ca26bf7af9096445ae965f599cfc58e
3,2.0,11.3289013,9ca26bf7af9096445ae965f599cfc58e
3,1.0,6.42137337,9ca26bf7af9096445ae965f599cfc58e
3,1.0,5.107245,9ca26bf7af9096445ae965f599cfc58e
3,1.0,7.63597345,9ca26bf7af9096445ae965f599cfc58e
3,3.0,5.040719,9ca26bf7af9096445ae965f599cfc58e
3,1.0,5.20702553,9ca26bf7af9096445ae965f599cfc58e
3,3.0,5.42323875,9ca26bf7af9096445ae965f599cfc58e
3,3.0,4.37514734,9ca26bf7af9096445ae965f599cfc58e
3,1.0,9.665387,9ca26bf7af9096445ae965f599cfc58e
3,1.0,7.56929827,9ca26bf7af9096445ae965f599cfc58e
3,3.0,6.82062531,9ca26bf7af9096445ae965f599cfc58e
3,2.0,6.121811,9ca26bf7af9096445ae965f599cfc58e
3,2.0,2.81158638,9ca26bf7af9096445ae965f599cfc58e
3,1.0,4.49164867,9ca26bf7af9096445ae965f599cfc58e
3,1.0,7.818789,9ca26bf7af9096445ae965f599cfc58e
3,2.0,6.12199259,9ca26bf7af9096445ae965f599cfc58e
3,1.0,2.844635,9ca26bf7af9096445ae965f599cfc58e
1,3.0,27.1519032,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,9.227365,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,11.3088675,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,8.544122999999999,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,7.212639,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,34.6594658,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,16.35545,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,5.146302,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,9.576919,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,9.477118,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,9.976664,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,9.376837,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,12.0418625,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,4.94631433,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,8.027978,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,4.1135160000000015,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,13.524192800000002,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,3.44763541,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,7.860833,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,5.22980738,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,12.62506,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,4.5299260000000015,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,8.84400749,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,4.8133050000000015,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,5.029596,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,5.862462,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,6.362037,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,3.69754386,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,3.29796243,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,11.1423416,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,10.0292883,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,12.0060081,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,16.7095757,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,8.064808,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,9.243834,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,4.66354561,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,7.59490871,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,3.72892523,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,7.57845259,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,7.87798643,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,9.463245,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,5.34610939,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,1.93210113,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,7.411413,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,4.34682274,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,8.144916,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,8.660703999999999,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,10.74293,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,5.19792,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,11.9716949,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,5.26327372,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,16.5725479,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,5.731344,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,5.02992725,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,6.462288,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,10.2097158,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,2.64824963,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,7.961434,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,14.4237,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,4.214006,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,8.513218,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,4.49685669,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,5.931596,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,10.57651,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,5.92871475,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,5.86283875,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,8.530492,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,8.127467999999999,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,6.0295825,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,2.48180342,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,5.413196,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,4.579766,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,8.794153999999999,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,3.563959,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,4.34820175,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,6.34609652,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,2.36218762,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,13.4241781,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,4.863157,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,4.39701557,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,7.877988,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,3.88076878,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,2.19861484,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,12.6743155,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,5.412953,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,4.900268,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,15.589777,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,10.9437456,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,6.898636,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,5.34800148,f875f7bc1c50114ef4baca62c62e6514
1,2.0,4.04978275,f875f7bc1c50114ef4baca62c62e6514
1,2.0,2.07472444,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1.029092,f875f7bc1c50114ef4baca62c62e6514
1,3.0,2.78838873,f875f7bc1c50114ef4baca62c62e6514
1,1.0,4.315383,f875f7bc1c50114ef4baca62c62e6514
1,1.0,4.59764957,f875f7bc1c50114ef4baca62c62e6514
1,3.0,4.41500044,f875f7bc1c50114ef4baca62c62e6514
1,1.0,3.50216,f875f7bc1c50114ef4baca62c62e6514
1,2.0,2.755312,f875f7bc1c50114ef4baca62c62e6514
1,2.0,2.05816817,f875f7bc1c50114ef4baca62c62e6514
1,1.0,3.26965213,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1.06229281,f875f7bc1c50114ef4baca62c62e6514
1,1.0,2.954326,f875f7bc1c50114ef4baca62c62e6514
1,1.0,5.211745,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1.69294214,f875f7bc1c50114ef4baca62c62e6514
1,3.0,2.40671587,f875f7bc1c50114ef4baca62c62e6514
1,3.0,3.78433323,f875f7bc1c50114ef4baca62c62e6514
1,2.0,5.97509,f875f7bc1c50114ef4baca62c62e6514
1,3.0,2.75527954,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1.80930483,f875f7bc1c50114ef4baca62c62e6514
1,3.0,2.05802441,f875f7bc1c50114ef4baca62c62e6514
1,2.0,2.572693,f875f7bc1c50114ef4baca62c62e6514
1,2.0,2.506319,f875f7bc1c50114ef4baca62c62e6514
1,1.0,2.78848147,f875f7bc1c50114ef4baca62c62e6514
1,1.0,2.68890786,f875f7bc1c50114ef4baca62c62e6514
1,3.0,4.033244,f875f7bc1c50114ef4baca62c62e6514
1,3.0,3.51875067,f875f7bc1c50114ef4baca62c62e6514
1,1.0,2.42323017,f875f7bc1c50114ef4baca62c62e6514
1,2.0,2.473172,f875f7bc1c50114ef4baca62c62e6514
2,1.0,2.59265614,f875f7bc1c50114ef4baca62c62e6514
2,1.0,2.17427969,f875f7bc1c50114ef4baca62c62e6514
2,1.0,2.17442822,f875f7bc1c50114ef4baca62c62e6514
2,1.0,3.12042379,f875f7bc1c50114ef4baca62c62e6514
2,2.0,3.28635287,f875f7bc1c50114ef4baca62c62e6514
2,2.0,4.01685429,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1.24486148,f875f7bc1c50114ef4baca62c62e6514
2,1.0,3.30319929,f875f7bc1c50114ef4baca62c62e6514
2,2.0,3.25339746,f875f7bc1c50114ef4baca62c62e6514
2,3.0,2.09130454,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1.92537367,f875f7bc1c50114ef4baca62c62e6514
2,3.0,2.19098234,f875f7bc1c50114ef4baca62c62e6514
2,3.0,5.32801867,f875f7bc1c50114ef4baca62c62e6514
2,1.0,3.25333428,f875f7bc1c50114ef4baca62c62e6514
2,1.0,2.87146878,f875f7bc1c50114ef4baca62c62e6514
2,3.0,2.04159832,f875f7bc1c50114ef4baca62c62e6514
2,1.0,5.162121,f875f7bc1c50114ef4baca62c62e6514
2,1.0,2.32385373,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1.14521933,f875f7bc1c50114ef4baca62c62e6514
2,1.0,2.50619769,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1.41079259,f875f7bc1c50114ef4baca62c62e6514
2,3.0,2.5394810000000003,f875f7bc1c50114ef4baca62c62e6514
2,3.0,5.51058435,f875f7bc1c50114ef4baca62c62e6514
2,2.0,3.13703322,f875f7bc1c50114ef4baca62c62e6514
2,3.0,3.75135159,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1.85916662,f875f7bc1c50114ef4baca62c62e6514
2,1.0,4.53135729,f875f7bc1c50114ef4baca62c62e6514
2,3.0,3.120474,f875f7bc1c50114ef4baca62c62e6514
2,3.0,2.987568,f875f7bc1c50114ef4baca62c62e6514
2,1.0,4.730538,f875f7bc1c50114ef4baca62c62e6514
3,2.0,5.61027575,f875f7bc1c50114ef4baca62c62e6514
3,2.0,7.41940928,f875f7bc1c50114ef4baca62c62e6514
3,2.0,2.80515671,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1.87568116,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1.29447937,f875f7bc1c50114ef4baca62c62e6514
3,2.0,5.79249525,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1.60998976,f875f7bc1c50114ef4baca62c62e6514
3,3.0,4.912854,f875f7bc1c50114ef4baca62c62e6514
3,1.0,3.81741428,f875f7bc1c50114ef4baca62c62e6514
3,3.0,2.30712414,f875f7bc1c50114ef4baca62c62e6514
3,3.0,2.60584116,f875f7bc1c50114ef4baca62c62e6514
3,2.0,3.2863698,f875f7bc1c50114ef4baca62c62e6514
3,1.0,3.03751,f875f7bc1c50114ef4baca62c62e6514
3,2.0,3.26964784,f875f7bc1c50114ef4baca62c62e6514
3,2.0,2.09122133,f875f7bc1c50114ef4baca62c62e6514
3,3.0,4.796747,f875f7bc1c50114ef4baca62c62e6514
3,1.0,3.41919374,f875f7bc1c50114ef4baca62c62e6514
3,3.0,3.3858940000000004,f875f7bc1c50114ef4baca62c62e6514
3,1.0,8.265668,f875f7bc1c50114ef4baca62c62e6514
3,1.0,2.522879,f875f7bc1c50114ef4baca62c62e6514
3,1.0,6.041578,f875f7bc1c50114ef4baca62c62e6514
3,3.0,2.40658,f875f7bc1c50114ef4baca62c62e6514
3,1.0,2.55608726,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1.46064246,f875f7bc1c50114ef4baca62c62e6514
3,1.0,8.11624,f875f7bc1c50114ef4baca62c62e6514
3,3.0,3.28635049,f875f7bc1c50114ef4baca62c62e6514
3,3.0,3.26970339,f875f7bc1c50114ef4baca62c62e6514
3,3.0,6.85495234,f875f7bc1c50114ef4baca62c62e6514
3,3.0,2.7717402,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1.87548292,f875f7bc1c50114ef4baca62c62e6514
1,3.0,9.242008,2476397a163b7701f421823591aea8f5
1,2.0,4.62662172,2476397a163b7701f421823591aea8f5
1,3.0,11.5400724,2476397a163b7701f421823591aea8f5
1,3.0,15.298197699999998,2476397a163b7701f421823591aea8f5
1,2.0,7.26479053,2476397a163b7701f421823591aea8f5
1,2.0,6.899255,2476397a163b7701f421823591aea8f5
1,1.0,6.26389551,2476397a163b7701f421823591aea8f5
1,1.0,6.22958374,2476397a163b7701f421823591aea8f5
1,1.0,6.23114252,2476397a163b7701f421823591aea8f5
1,2.0,12.432380699999998,2476397a163b7701f421823591aea8f5
1,2.0,6.0132513,2476397a163b7701f421823591aea8f5
1,3.0,4.66061258,2476397a163b7701f421823591aea8f5
1,2.0,2.85672,2476397a163b7701f421823591aea8f5
1,3.0,4.04197931,2476397a163b7701f421823591aea8f5
1,3.0,8.417261,2476397a163b7701f421823591aea8f5
1,3.0,5.66185856,2476397a163b7701f421823591aea8f5
1,1.0,5.411277,2476397a163b7701f421823591aea8f5
1,1.0,6.7654570000000005,2476397a163b7701f421823591aea8f5
1,1.0,5.36261129,2476397a163b7701f421823591aea8f5
1,1.0,2.72270322,2476397a163b7701f421823591aea8f5
1,1.0,6.23100662,2476397a163b7701f421823591aea8f5
1,2.0,4.51018858,2476397a163b7701f421823591aea8f5
1,2.0,4.409743,2476397a163b7701f421823591aea8f5
1,3.0,5.98012924,2476397a163b7701f421823591aea8f5
1,1.0,4.14177752,2476397a163b7701f421823591aea8f5
1,1.0,4.360238,2476397a163b7701f421823591aea8f5
1,3.0,4.12601042,2476397a163b7701f421823591aea8f5
1,2.0,4.54319048,2476397a163b7701f421823591aea8f5
1,3.0,3.1899755,2476397a163b7701f421823591aea8f5
2,2.0,9.207217,2476397a163b7701f421823591aea8f5
2,1.0,5.14370775,2476397a163b7701f421823591aea8f5
2,2.0,4.292553,2476397a163b7701f421823591aea8f5
2,1.0,8.768333,2476397a163b7701f421823591aea8f5
2,1.0,4.99390554,2476397a163b7701f421823591aea8f5
2,2.0,6.41398525,2476397a163b7701f421823591aea8f5
2,3.0,3.440551,2476397a163b7701f421823591aea8f5
2,2.0,5.09347439,2476397a163b7701f421823591aea8f5
2,2.0,4.19158173,2476397a163b7701f421823591aea8f5
2,1.0,4.141635,2476397a163b7701f421823591aea8f5
2,1.0,4.8764970000000005,2476397a163b7701f421823591aea8f5
2,3.0,10.5738287,2476397a163b7701f421823591aea8f5
2,3.0,5.846296,2476397a163b7701f421823591aea8f5
2,2.0,4.67756176,2476397a163b7701f421823591aea8f5
2,2.0,4.76114225,2476397a163b7701f421823591aea8f5
2,1.0,3.65827274,2476397a163b7701f421823591aea8f5
2,1.0,5.696571,2476397a163b7701f421823591aea8f5
2,1.0,7.450027,2476397a163b7701f421823591aea8f5
2,1.0,6.347121,2476397a163b7701f421823591aea8f5
2,1.0,3.72536635,2476397a163b7701f421823591aea8f5
2,1.0,7.133427,2476397a163b7701f421823591aea8f5
2,3.0,6.2478620000000005,2476397a163b7701f421823591aea8f5
2,3.0,4.86020231,2476397a163b7701f421823591aea8f5
2,3.0,4.208658,2476397a163b7701f421823591aea8f5
2,1.0,5.14397573,2476397a163b7701f421823591aea8f5
2,1.0,11.273962,2476397a163b7701f421823591aea8f5
2,3.0,4.392436,2476397a163b7701f421823591aea8f5
2,3.0,3.80749059,2476397a163b7701f421823591aea8f5
3,3.0,7.46547365,2476397a163b7701f421823591aea8f5
3,1.0,7.6158160000000015,2476397a163b7701f421823591aea8f5
3,2.0,5.69473362,2476397a163b7701f421823591aea8f5
3,3.0,2.95679426,2476397a163b7701f421823591aea8f5
3,1.0,7.26616144,2476397a163b7701f421823591aea8f5
3,2.0,4.2417984,2476397a163b7701f421823591aea8f5
3,2.0,2.85556912,2476397a163b7701f421823591aea8f5
3,2.0,5.26123428,2476397a163b7701f421823591aea8f5
3,1.0,7.232123,2476397a163b7701f421823591aea8f5
3,2.0,5.578414,2476397a163b7701f421823591aea8f5
3,1.0,5.64567041,2476397a163b7701f421823591aea8f5
3,3.0,7.16691351,2476397a163b7701f421823591aea8f5
3,3.0,2.13788128,2476397a163b7701f421823591aea8f5
3,2.0,6.34810829,2476397a163b7701f421823591aea8f5
3,2.0,3.07362866,2476397a163b7701f421823591aea8f5
3,1.0,2.65607667,2476397a163b7701f421823591aea8f5
3,1.0,3.15628433,2476397a163b7701f421823591aea8f5
3,3.0,3.0898478,2476397a163b7701f421823591aea8f5
3,3.0,5.028484,2476397a163b7701f421823591aea8f5
3,3.0,18.3217068,2476397a163b7701f421823591aea8f5
3,1.0,3.4235096,2476397a163b7701f421823591aea8f5
3,1.0,5.4291625,2476397a163b7701f421823591aea8f5
3,3.0,3.57393312,2476397a163b7701f421823591aea8f5
3,3.0,6.062968,2476397a163b7701f421823591aea8f5
3,3.0,4.675923,2476397a163b7701f421823591aea8f5
3,3.0,4.241796,2476397a163b7701f421823591aea8f5
3,2.0,9.552822,2476397a163b7701f421823591aea8f5
3,1.0,4.07496071,2476397a163b7701f421823591aea8f5
3,2.0,5.077102,2476397a163b7701f421823591aea8f5
1,3.0,3.313282,399d81e16c1abe03c33725d3dfdf7952
1,1.0,7.82355738,399d81e16c1abe03c33725d3dfdf7952
1,3.0,3.24189115,399d81e16c1abe03c33725d3dfdf7952
1,2.0,4.847721,399d81e16c1abe03c33725d3dfdf7952
1,2.0,3.01095819,399d81e16c1abe03c33725d3dfdf7952
1,3.0,1.77001119,399d81e16c1abe03c33725d3dfdf7952
1,1.0,4.350324,399d81e16c1abe03c33725d3dfdf7952
1,3.0,1.637309,399d81e16c1abe03c33725d3dfdf7952
1,2.0,3.887652,399d81e16c1abe03c33725d3dfdf7952
1,2.0,5.9066844000000005,399d81e16c1abe03c33725d3dfdf7952
1,2.0,5.86086226,399d81e16c1abe03c33725d3dfdf7952
1,1.0,2.2868154,399d81e16c1abe03c33725d3dfdf7952
1,1.0,11.2595348,399d81e16c1abe03c33725d3dfdf7952
1,1.0,5.717094,399d81e16c1abe03c33725d3dfdf7952
1,2.0,1.67255878,399d81e16c1abe03c33725d3dfdf7952
1,2.0,0.9773698,399d81e16c1abe03c33725d3dfdf7952
1,3.0,5.67940569,399d81e16c1abe03c33725d3dfdf7952
1,2.0,1.39093709,399d81e16c1abe03c33725d3dfdf7952
1,1.0,5.49544048,399d81e16c1abe03c33725d3dfdf7952
1,1.0,6.325453,399d81e16c1abe03c33725d3dfdf7952
1,1.0,3.46107721,399d81e16c1abe03c33725d3dfdf7952
1,3.0,7.138075,399d81e16c1abe03c33725d3dfdf7952
1,3.0,7.3381834,399d81e16c1abe03c33725d3dfdf7952
1,1.0,4.936105,399d81e16c1abe03c33725d3dfdf7952
1,3.0,5.87974453,399d81e16c1abe03c33725d3dfdf7952
1,1.0,10.1213207,399d81e16c1abe03c33725d3dfdf7952
1,2.0,5.681039,399d81e16c1abe03c33725d3dfdf7952
1,3.0,8.297255999999999,399d81e16c1abe03c33725d3dfdf7952
1,2.0,6.028464,399d81e16c1abe03c33725d3dfdf7952
2,3.0,9.77724,399d81e16c1abe03c33725d3dfdf7952
2,3.0,22.0903912,399d81e16c1abe03c33725d3dfdf7952
2,2.0,20.4296227,399d81e16c1abe03c33725d3dfdf7952
2,1.0,7.316600999999999,399d81e16c1abe03c33725d3dfdf7952
2,1.0,8.711843,399d81e16c1abe03c33725d3dfdf7952
2,3.0,1.921126,399d81e16c1abe03c33725d3dfdf7952
2,3.0,6.294339,399d81e16c1abe03c33725d3dfdf7952
2,2.0,5.050872,399d81e16c1abe03c33725d3dfdf7952
2,2.0,8.444969,399d81e16c1abe03c33725d3dfdf7952
2,3.0,20.6687889,399d81e16c1abe03c33725d3dfdf7952
2,3.0,20.0600948,399d81e16c1abe03c33725d3dfdf7952
2,2.0,5.417459,399d81e16c1abe03c33725d3dfdf7952
2,1.0,8.151469,399d81e16c1abe03c33725d3dfdf7952
2,3.0,12.9884367,399d81e16c1abe03c33725d3dfdf7952
2,2.0,4.17517,399d81e16c1abe03c33725d3dfdf7952
2,1.0,11.828886,399d81e16c1abe03c33725d3dfdf7952
2,1.0,14.1150017,399d81e16c1abe03c33725d3dfdf7952
2,1.0,5.26694059,399d81e16c1abe03c33725d3dfdf7952
2,1.0,2.63381958,399d81e16c1abe03c33725d3dfdf7952
2,1.0,5.159344,399d81e16c1abe03c33725d3dfdf7952
2,3.0,6.088664,399d81e16c1abe03c33725d3dfdf7952
2,3.0,3.59021735,399d81e16c1abe03c33725d3dfdf7952
2,2.0,5.37931347,399d81e16c1abe03c33725d3dfdf7952
2,1.0,4.170026999999998,399d81e16c1abe03c33725d3dfdf7952
2,1.0,24.897995,399d81e16c1abe03c33725d3dfdf7952
2,2.0,4.48372269,399d81e16c1abe03c33725d3dfdf7952
3,3.0,4.20255136,399d81e16c1abe03c33725d3dfdf7952
3,3.0,2.151857,399d81e16c1abe03c33725d3dfdf7952
3,1.0,7.28828859,399d81e16c1abe03c33725d3dfdf7952
3,2.0,5.06636953,399d81e16c1abe03c33725d3dfdf7952
3,3.0,4.04005337,399d81e16c1abe03c33725d3dfdf7952
3,2.0,6.095606,399d81e16c1abe03c33725d3dfdf7952
3,3.0,10.873764,399d81e16c1abe03c33725d3dfdf7952
3,2.0,14.814023,399d81e16c1abe03c33725d3dfdf7952
3,3.0,4.948138,399d81e16c1abe03c33725d3dfdf7952
3,1.0,6.4704504,399d81e16c1abe03c33725d3dfdf7952
3,2.0,6.95164061,399d81e16c1abe03c33725d3dfdf7952
3,1.0,7.89409351,399d81e16c1abe03c33725d3dfdf7952
3,3.0,4.171728,399d81e16c1abe03c33725d3dfdf7952
3,1.0,15.2481184,399d81e16c1abe03c33725d3dfdf7952
3,3.0,6.53957224,399d81e16c1abe03c33725d3dfdf7952
3,3.0,4.81528,399d81e16c1abe03c33725d3dfdf7952
3,1.0,2.119264,399d81e16c1abe03c33725d3dfdf7952
3,3.0,8.821378,399d81e16c1abe03c33725d3dfdf7952
3,1.0,7.633105,399d81e16c1abe03c33725d3dfdf7952
3,2.0,6.438318,399d81e16c1abe03c33725d3dfdf7952
3,2.0,7.18712854,399d81e16c1abe03c33725d3dfdf7952
3,2.0,4.00733471,399d81e16c1abe03c33725d3dfdf7952
3,1.0,5.812846,399d81e16c1abe03c33725d3dfdf7952
3,2.0,2.624074,399d81e16c1abe03c33725d3dfdf7952
3,2.0,5.71303225,399d81e16c1abe03c33725d3dfdf7952
3,1.0,2.48424625,399d81e16c1abe03c33725d3dfdf7952
3,1.0,3.84274554,399d81e16c1abe03c33725d3dfdf7952
1,2.0,3.28765416,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,3.06757021,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,3.5844620000000003,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,3.33430266,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,3.71784258,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,4.53473139,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,4.63473225,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,4.35143042,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,4.251323,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,4.351472,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,6.802101,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,2.58411717,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,4.98497725,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,4.001333,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,3.63452172,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,3.96793032,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,1.9006958,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,4.651489,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,3.41780424,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,2.11743832,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,3.13412642,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,4.934867,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,5.13486767,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,3.267754,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,1.93387723,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,2.05063367,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,3.38450122,0ebc8d32382322e5de5e035427b4d3f1
1,2.0,1.90042424,0ebc8d32382322e5de5e035427b4d3f1
1,3.0,2.8842175,0ebc8d32382322e5de5e035427b4d3f1
1,1.0,2.55075479,0ebc8d32382322e5de5e035427b4d3f1
2,1.0,3.02117634,0ebc8d32382322e5de5e035427b4d3f1
2,1.0,2.63419747,0ebc8d32382322e5de5e035427b4d3f1
2,2.0,4.86819124,0ebc8d32382322e5de5e035427b4d3f1
2,3.0,3.51761436,0ebc8d32382322e5de5e035427b4d3f1
2,3.0,3.00081158,0ebc8d32382322e5de5e035427b4d3f1
2,3.0,2.817618,0ebc8d32382322e5de5e035427b4d3f1
