Level,DepthID,SUCCESSFUL,SubjID
2,3.0,1,0449f8f238ce18eb2c2318aab9281d95
2,3.0,1,0449f8f238ce18eb2c2318aab9281d95
2,3.0,1,0449f8f238ce18eb2c2318aab9281d95
2,1.0,1,0449f8f238ce18eb2c2318aab9281d95
2,1.0,1,0449f8f238ce18eb2c2318aab9281d95
2,1.0,1,0449f8f238ce18eb2c2318aab9281d95
2,3.0,1,0449f8f238ce18eb2c2318aab9281d95
2,3.0,1,0449f8f238ce18eb2c2318aab9281d95
2,1.0,1,0449f8f238ce18eb2c2318aab9281d95
2,2.0,1,0449f8f238ce18eb2c2318aab9281d95
2,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,2.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,2.0,1,0449f8f238ce18eb2c2318aab9281d95
3,2.0,1,0449f8f238ce18eb2c2318aab9281d95
3,2.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,2.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,2.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,2.0,1,0449f8f238ce18eb2c2318aab9281d95
3,1.0,1,0449f8f238ce18eb2c2318aab9281d95
3,2.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
3,3.0,1,0449f8f238ce18eb2c2318aab9281d95
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
2,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,2.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,3.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
3,1.0,1,6f873d4f76cdfb4ce2cd30c6f9333389
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,2.0,1,9ca26bf7af9096445ae965f599cfc58e
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,9ca26bf7af9096445ae965f599cfc58e
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,2.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,2.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,0,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,2.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,0,9ca26bf7af9096445ae965f599cfc58e
2,2.0,1,9ca26bf7af9096445ae965f599cfc58e
2,2.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,1,9ca26bf7af9096445ae965f599cfc58e
2,2.0,1,9ca26bf7af9096445ae965f599cfc58e
2,1.0,1,9ca26bf7af9096445ae965f599cfc58e
2,3.0,0,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,2.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,2.0,1,9ca26bf7af9096445ae965f599cfc58e
3,2.0,0,9ca26bf7af9096445ae965f599cfc58e
3,2.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,2.0,1,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
3,3.0,1,9ca26bf7af9096445ae965f599cfc58e
3,2.0,1,9ca26bf7af9096445ae965f599cfc58e
3,2.0,0,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
3,2.0,1,9ca26bf7af9096445ae965f599cfc58e
3,1.0,1,9ca26bf7af9096445ae965f599cfc58e
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
2,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
2,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,0,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,2.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,3.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
3,1.0,1,3caf05043e85d04bf3ee2abdd89b3cd2
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,f875f7bc1c50114ef4baca62c62e6514
1,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,2.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,2.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,3.0,1,f875f7bc1c50114ef4baca62c62e6514
2,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,2.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,3.0,1,f875f7bc1c50114ef4baca62c62e6514
3,1.0,1,f875f7bc1c50114ef4baca62c62e6514
1,3.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,3.0,1,2476397a163b7701f421823591aea8f5
1,3.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,3.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,3.0,0,2476397a163b7701f421823591aea8f5
1,3.0,1,2476397a163b7701f421823591aea8f5
1,3.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,3.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,1.0,1,2476397a163b7701f421823591aea8f5
1,3.0,1,2476397a163b7701f421823591aea8f5
1,2.0,1,2476397a163b7701f421823591aea8f5
1,3.0,1,2476397a163b7701f421823591aea8f5
2,2.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,2.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,2.0,1,2476397a163b7701f421823591aea8f5
2,3.0,1,2476397a163b7701f421823591aea8f5
2,2.0,1,2476397a163b7701f421823591aea8f5
2,2.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,3.0,0,2476397a163b7701f421823591aea8f5
2,3.0,0,2476397a163b7701f421823591aea8f5
2,2.0,1,2476397a163b7701f421823591aea8f5
2,2.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,3.0,1,2476397a163b7701f421823591aea8f5
2,3.0,1,2476397a163b7701f421823591aea8f5
2,3.0,0,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,1.0,1,2476397a163b7701f421823591aea8f5
2,3.0,1,2476397a163b7701f421823591aea8f5
2,3.0,1,2476397a163b7701f421823591aea8f5
3,3.0,1,2476397a163b7701f421823591aea8f5
3,1.0,1,2476397a163b7701f421823591aea8f5
3,2.0,1,2476397a163b7701f421823591aea8f5
3,3.0,1,2476397a163b7701f421823591aea8f5
3,1.0,1,2476397a163b7701f421823591aea8f5
3,2.0,1,2476397a163b7701f421823591aea8f5
3,2.0,1,2476397a163b7701f421823591aea8f5
3,2.0,0,2476397a163b7701f421823591aea8f5
