SubjID,TrialID,Level,N_REWARDS,SOL_LENGHT,SUCCESSFUL,N_BACKTRACK,TOTAL_TIME,VIEW_TIME,Color,DepthID
89accc03507bd4ebe9cf4ce4212698c6,X6Y81110011111001111111110011110010110011111011111111111100111111001110111100111011101S40R10_6_8_18_22_27_32_34_36_46_47_,4,10,31,True,5,17.36747,1.04801762,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111111011010100111001111100111111110101111101111111011010001011111001111100111111S14R9_15_19_21_22_23_24_30_37_39_,4,9,33,True,2,13.9944687,2.61538887,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81001101111111111001011110011100111110111110100110011111111111111010101011110100111S0R9_7_8_12_19_20_27_29_32_37_,4,9,25,True,0,8.401109,1.14772248,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111101101111111111110111110111110110111101100111010111111011110011010011011111111S1R10_4_6_12_21_25_27_30_31_36_47_,4,10,32,True,3,15.671095800000002,1.0647608,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111110111111111101111001111111111111111110101101110111111111101110101110100010111S20R9_9_11_21_24_27_30_32_37_42_,4,9,29,False,8,-1.0,1.44742346,0,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81101111111111011111101110010111110110111110101101110101111111111001011111110111111S44R9_9_12_20_25_34_37_39_45_47_,4,9,22,True,0,8.920269000000003,2.83116245,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y80011101110001101111001110110110111111101111000010111110111101100110010111011110101S38R9_1_6_9_10_14_24_32_33_34_,4,9,25,True,2,10.2807407,1.24740982,0,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111101011110111110110101110001111101111011001111101111111110101111010101111111111S24R10_1_4_11_17_18_22_30_35_41_45_,4,10,31,True,1,13.3785582,3.32707024,0,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81101111111111110111111111111011011111111001101011011111001000110111111111111111111S23R10_5_6_7_21_30_35_37_39_42_43_,4,10,27,True,1,11.4121342,1.76336372,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81101111111111111110101111110111011110110110110010110101101011111111110111111001111S45R10_8_10_13_20_28_29_32_39_40_46_,4,10,26,True,0,9.066505,1.36414957,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81100011111101111111101110010110111111101011111111110011111101101110111010111110111S47R9_3_20_29_31_38_40_43_44_46_,4,9,29,True,1,9.299339,1.82988179,0,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111010111001001110011111111111010101111100111011110011001010101111001111111111101S9R10_2_10_19_20_23_25_34_41_42_44_,4,10,29,True,0,11.1460295,1.63042212,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111011111001110111111111111010111110001011110011110110111011010111111111111000111S32R10_0_2_4_8_23_24_28_34_44_46_,4,10,27,True,0,5.85578346,1.34760475,0,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111010110101110111101100110110011111010110110011101010101111111111011000111111110S37R9_8_10_14_15_17_23_25_32_34_,4,9,30,True,2,13.1422367,1.09771824,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111101101111111111010100101111011111101111011101110011101011101101110101111101011S36R9_0_1_2_8_15_26_33_34_46_,4,9,28,True,2,8.33456,1.38058817,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y80111011111111111111111111011101100111101111101011111110111101001110111100101111010S39R10_4_18_19_21_23_34_35_37_38_44_,4,10,23,True,1,8.683816,1.69727445,0,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81101110111001111011001100001000101110111110111011101010010100111110111110001011100S7R9_11_15_18_21_22_24_25_30_38_,4,9,27,True,1,7.63918257,1.71672988,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111111010110111111110100110111111010101101101101111101101111111111111101111110110S31R10_2_5_10_11_21_26_32_37_39_43_,4,10,32,True,1,12.1272745,0.9814394,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111010111111011111110111001110101110111101010110111011010111111011001110011110111S11R10_0_1_8_14_20_26_32_37_39_43_,4,10,33,True,1,12.3272076,2.02964926,0,
89accc03507bd4ebe9cf4ce4212698c6,X6Y80000100110111101111011101100111010110110110110111100110101110111011110111111011100S10R9_5_13_14_17_22_28_32_34_36_,4,9,27,True,3,11.6449718,2.42888474,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111100110111100111101100101111111101111111110111011011111111110111010101111001101S41R10_17_19_22_25_30_34_37_40_44_45_,4,10,21,True,0,7.402939,0.8651828000000001,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111111000111011101111111111111010111111111111101110010111101111011111101111101111S33R9_12_15_16_19_20_22_43_45_46_,4,9,26,True,0,7.901758999999998,2.42897749,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81111110110110110110111111110110111111001101110111101111111111111111110111010111111S39R9_0_5_11_12_19_26_28_30_47_,4,9,29,True,1,8.867,1.2149663,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y80111110111111110101101111111111101111111110001111101001111011111111111111110110010S1R9_4_6_7_11_12_16_19_25_47_,4,9,28,True,1,10.2310572,1.21434247,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81011101110010111101111111111111101111111011111111111111111111100111111101111110111S10R9_1_2_3_15_20_22_38_40_47_,4,9,30,True,3,14.140254,1.64693618,0,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81011110111110111110011111011011011001110111111010111111111110001100011111111111111S16R10_2_3_6_7_17_21_35_36_44_45_,4,10,30,True,0,9.598941,1.297459,1,
89accc03507bd4ebe9cf4ce4212698c6,X6Y81010111111101110110111111011101111111111100110011110011111110110011111111110101111S11R9_2_18_21_22_28_31_35_40_42_,4,9,-1,False,-1,-1.0,-1.0,0,
530a695f483514dd511946d9367b7364,X5Y51000111101111011111111010010111100111111S1R3_5_19_21_,0,3,9,True,0,7.18717146,5.77105856,1,
530a695f483514dd511946d9367b7364,X5Y51000111101111011111111010010111100111111S13R3_5_19_21_,0,3,11,True,0,4.79166746,3.5073172999999995,0,
530a695f483514dd511946d9367b7364,X5Y50101110011001011111111010111111011111101S11R3_2_14_18_,0,3,12,True,0,7.47485733,5.861276999999999,1,
530a695f483514dd511946d9367b7364,X5Y51101111011111011111111111011001100111111S18R3_7_11_12_,0,3,7,True,0,4.49488974,3.34234023,0,
530a695f483514dd511946d9367b7364,X5Y51010011111111111111111110101101101101111S13R5_4_11_16_19_20_,1,5,17,True,1,14.1143036,5.750033,0,3.0
530a695f483514dd511946d9367b7364,X5Y51111101101100111101101011100110110011111S9R5_6_8_12_18_24_,1,5,16,True,0,14.439913699999998,8.495977,1,3.0
530a695f483514dd511946d9367b7364,X5Y51111111101001111110101100110011110011111S8R5_3_5_6_12_21_,1,5,18,True,2,15.4772205,3.243614200000001,0,1.0
530a695f483514dd511946d9367b7364,X5Y50111111111011111010111111001010111111011S7R5_3_11_15_19_23_,1,5,17,True,0,8.347398,5.39993525,1,1.0
530a695f483514dd511946d9367b7364,X5Y51011111011111101101100111101011001111110S16R4_1_3_5_18_,1,4,13,True,0,7.145759,5.1867485,0,1.0
530a695f483514dd511946d9367b7364,X5Y50111111111111101011101101111111111111111S7R4_5_12_13_23_,1,4,11,True,0,6.5035553,4.890341,1,1.0
530a695f483514dd511946d9367b7364,X5Y51101011000111111011111101111011011111101S3R5_4_11_15_17_23_,1,5,20,True,0,11.0475264,7.55697155,0,3.0
530a695f483514dd511946d9367b7364,X5Y51111111110111111101011011101110111111111S20R5_1_7_10_21_24_,1,5,17,True,0,7.425596,3.37524629,0,1.0
530a695f483514dd511946d9367b7364,X5Y51111010111110111110001011010111111111111S9R4_6_7_16_21_,1,4,16,True,0,7.640111,4.89029741,0,2.0
530a695f483514dd511946d9367b7364,X5Y50011011111111101111011011111111111111011S22R5_10_13_16_18_20_,1,5,15,True,0,5.564746,3.424264,0,1.0
530a695f483514dd511946d9367b7364,X5Y50011111010011110111111101011111111111111S14R4_12_15_19_21_,1,4,9,True,0,3.539993,2.43586731,0,1.0
530a695f483514dd511946d9367b7364,X5Y51111110110111111100101110111111010110111S13R5_0_6_17_20_23_,1,5,22,True,0,16.053420000000006,11.1797476,1,3.0
530a695f483514dd511946d9367b7364,X5Y51111111101111111011100110111111111111001S11R4_2_4_6_19_,1,4,14,True,3,18.22678,4.033911,0,2.0
530a695f483514dd511946d9367b7364,X5Y51101111100111111111011001101011111111100S19R4_6_9_15_22_,1,4,15,True,1,10.4388342,2.4202745,1,2.0
530a695f483514dd511946d9367b7364,X5Y51001111101101111111111110111100100111111S20R5_6_12_14_16_23_,1,5,15,True,0,6.487222,4.083323,1,3.0
530a695f483514dd511946d9367b7364,X5Y51111110111111111111111001111011101111101S15R4_2_13_16_17_,1,4,15,True,0,6.618952,2.00872731,0,2.0
530a695f483514dd511946d9367b7364,X5Y51101011110011110111100111110101111100111S23R5_6_7_9_20_22_,1,5,16,True,0,5.746308,2.33801842,1,2.0
530a695f483514dd511946d9367b7364,X5Y51110110111110010110011111011100110111011S4R4_0_8_10_11_,1,4,17,True,0,5.680452,2.17337179,1,2.0
530a695f483514dd511946d9367b7364,X5Y51010111111110101111010010111101101111010S9R4_7_11_18_21_,1,4,21,True,0,6.22378445,1.97578156,1,2.0
530a695f483514dd511946d9367b7364,X5Y51111111001111011110110111111111011110010S11R4_1_8_10_22_,1,4,14,True,0,6.059167,3.75404048,1,1.0
530a695f483514dd511946d9367b7364,X5Y51101101101111101101111101001110101111111S10R5_1_4_14_22_23_,1,5,21,True,0,8.578275999999999,5.54869366,0,3.0
530a695f483514dd511946d9367b7364,X5Y51101101111111111111111111111111011111100S11R5_2_6_9_15_24_,1,5,18,True,0,5.663968,2.88136172,1,3.0
530a695f483514dd511946d9367b7364,X5Y50111011111011011111111111010110111111100S12R4_2_13_14_21_,1,4,14,True,0,7.787363,4.42837048,0,1.0
530a695f483514dd511946d9367b7364,X5Y51111111011110110101011111011111101111011S2R4_0_7_8_16_,1,4,11,True,0,4.77508354,3.16147423,1,2.0
530a695f483514dd511946d9367b7364,X5Y51110111011101111101111110111011111111111S0R4_6_9_14_16_,1,4,14,True,2,18.62205,1.3830328,0,2.0
530a695f483514dd511946d9367b7364,X5Y51101110111111100110111111101111110111101S13R5_6_15_17_19_23_,1,5,19,True,0,8.693596000000001,3.19421887,1,3.0
530a695f483514dd511946d9367b7364,X5Y51111001111111110000011111110111110111111S7R5_1_10_12_21_24_,1,5,16,True,1,10.8834505,3.86928129,1,3.0
530a695f483514dd511946d9367b7364,X5Y51111101011010011010111110111111111111110S12R5_2_4_11_14_22_,1,5,17,True,1,7.67203,2.99663043,0,2.0
530a695f483514dd511946d9367b7364,X5Y51011011111111011011000110111001101001011S14R4_2_4_8_22_,1,4,13,True,2,16.8766212,1.82766891,1,1.0
530a695f483514dd511946d9367b7364,X5Y51111010001111110010101111101101010101111S6R5_9_11_15_17_20_,1,5,13,True,0,6.02619743,3.88432646,0,3.0
530a695f483514dd511946d9367b7364,X6Y6011101011111100111110111111111100111111111101111111111111101S18R7_5_7_16_17_20_31_33_,2,7,27,True,3,31.6490536,2.868477,0,3.0
530a695f483514dd511946d9367b7364,X6Y6111111111111111011011111001110010101111111110111111111011000S9R6_12_20_23_26_27_31_,2,6,19,True,0,6.20741844,3.16131544,1,3.0
530a695f483514dd511946d9367b7364,X6Y6101110110110101110110101111111111110111111111110101011100101S18R6_8_14_17_20_22_26_,2,6,15,True,0,8.035069,3.803469,0,1.0
530a695f483514dd511946d9367b7364,X6Y6101111001011111000001111101111011101111111111110111111001111S14R6_1_3_12_13_18_26_,2,6,15,True,0,7.820417999999999,3.440558,0,3.0
530a695f483514dd511946d9367b7364,X6Y6011101111111111111101011100110011111111111010111111111101111S1R6_4_5_7_21_28_33_,2,6,17,True,0,6.35548449,2.68376517,1,2.0
530a695f483514dd511946d9367b7364,X6Y6000111111111111011011010111001111110010111101010100111111101S33R7_8_9_15_18_19_28_32_,2,7,22,True,2,12.4969292,1.33365214,0,2.0
530a695f483514dd511946d9367b7364,X6Y6110011111100111111111011101110011101011011111111110110111101S16R7_3_12_19_23_24_28_30_,2,7,27,True,2,22.8369141,2.667302,1,3.0
530a695f483514dd511946d9367b7364,X6Y6101111101111111011111110111011111110111101101101011101011011S10R6_2_11_19_22_24_34_,2,6,16,False,2,-1.0,1.23499191,1,3.0
530a695f483514dd511946d9367b7364,X6Y6111111110011110111111111010110110110011101111110111111101111S14R6_0_15_18_20_30_33_,2,6,22,True,3,44.9077,7.79513359,0,1.0
530a695f483514dd511946d9367b7364,X6Y6101010110101111111110110011101011011110101110110111101100111S16R6_9_15_17_18_31_32_,2,6,20,True,0,10.5708513,3.9022975,1,1.0
530a695f483514dd511946d9367b7364,X6Y6011111100011111111011111011101001111101111111110111111111010S19R6_2_7_12_21_25_31_,2,6,17,True,0,6.700903,4.31312847,0,1.0
530a695f483514dd511946d9367b7364,X6Y6011101110101011010110010110111111110100111101111111110011111S8R6_6_7_9_17_20_26_,2,6,17,True,0,6.47097635,4.21516132,1,3.0
530a695f483514dd511946d9367b7364,X6Y6111101101111111100111111111110111111111110111111100111110010S0R7_3_8_14_17_28_29_33_,2,7,19,False,6,66.8476639,4.000624,1,3.0
530a695f483514dd511946d9367b7364,X6Y6011111111010111110001100111110011111110010111101110111001011S29R6_8_11_12_16_24_31_,2,6,19,True,0,9.961263,3.07909513,1,1.0
530a695f483514dd511946d9367b7364,X6Y6001111111101010111011111111111010101110111101101011111110001S21R7_2_10_14_16_24_25_30_,2,7,18,True,0,10.5377951,5.153546,0,1.0
530a695f483514dd511946d9367b7364,X6Y6110101111111111111101011011100011111111111111110101111010111S21R7_0_3_13_18_26_32_34_,2,7,18,True,0,5.54880953,2.04167485,1,2.0
530a695f483514dd511946d9367b7364,X6Y6011111111111110111110111110111110101111111110101111010111111S0R6_1_4_12_15_21_29_,2,6,23,True,0,10.52135,3.408306,0,1.0
530a695f483514dd511946d9367b7364,X6Y6011111001110001111111011101001110110011011111011111010111010S16R6_11_14_18_19_31_32_,2,6,22,True,1,6.404693,1.11958027,1,3.0
530a695f483514dd511946d9367b7364,X6Y6101110111011101010011110110011111111111111101101001101111111S6R6_1_7_13_16_26_33_,2,6,23,True,0,6.53648472,1.30067956,1,1.0
530a695f483514dd511946d9367b7364,X6Y6111101011010111110101011101110111101111111101111111011101001S15R6_12_18_26_28_31_32_,2,6,16,True,0,9.022538,4.42893028,0,3.0
530a695f483514dd511946d9367b7364,X6Y6111111101000101111101110111111011111101101011110000111011111S1R7_4_10_12_14_17_24_26_,2,7,22,True,0,8.973823,2.91483784,0,1.0
530a695f483514dd511946d9367b7364,X6Y6111101011111010111111111110111011010111110001111001011100111S10R6_2_9_13_19_28_34_,2,6,20,True,2,22.1787624,2.8154060000000003,0,2.0
530a695f483514dd511946d9367b7364,X6Y6111111111111110101011010011111111011001001110110101111111111S34R6_8_23_25_26_27_31_,2,6,24,True,2,26.7220783,1.91007209,1,1.0
530a695f483514dd511946d9367b7364,X6Y6111110110111111101111001111110001111001111111111101110111111S16R6_2_7_11_17_21_32_,2,6,24,True,0,7.01406956,1.63049662,1,2.0
530a695f483514dd511946d9367b7364,X6Y6011000011110111011111111101111101011111001101111111111111111S14R6_0_8_15_18_27_32_,2,6,16,True,0,9.796596,6.619111999999999,1,1.0
530a695f483514dd511946d9367b7364,X6Y6111111111111111110011111111111110101110111011100101110101001S17R6_0_4_11_13_18_22_,2,6,21,True,0,6.273128,2.947198,0,1.0
530a695f483514dd511946d9367b7364,X6Y6111110101111111111010001011110111011111111010110111111011101S2R6_1_7_8_20_23_30_,2,6,18,True,0,6.19080353,1.20192254,0,2.0
530a695f483514dd511946d9367b7364,X6Y6111111111111001111111111101000111111001110110111000101111111S18R7_7_9_10_20_21_23_35_,2,7,22,True,3,29.6862183,2.56851816,0,3.0
530a695f483514dd511946d9367b7364,X6Y6011110011111011101000111100111110111111101001101011011111111S0R7_3_8_12_17_20_27_31_,2,7,26,True,3,32.469066600000005,3.935087,1,1.0
530a695f483514dd511946d9367b7364,X6Y6111010111111011111110011110110111111111110110101011111111111S21R6_0_11_15_18_20_35_,2,6,25,True,0,11.3442841,5.96024561,0,2.0
530a695f483514dd511946d9367b7364,X6Y80000011001011100010111100111001101111011111010011110011100101011111101111011111111S0R8_1_16_21_31_32_34_37_40_,3,8,22,True,1,11.739459,1.76174927,0,1.0
530a695f483514dd511946d9367b7364,X6Y80110110110001101111001110101110111111011001111111001110111011011111001111111111110S16R8_3_4_8_20_23_24_35_41_,3,8,27,True,1,30.8887978,4.84065247,0,2.0
530a695f483514dd511946d9367b7364,X6Y81011111011101110100100101010110111110111010101101111110110001000111001110110101111S39R8_3_11_12_17_23_28_38_43_,3,8,28,True,1,12.2987175,1.99235082,1,3.0
530a695f483514dd511946d9367b7364,X6Y81111111110001011001100111111010101010111111111111011111011001110111111111110011101S15R8_1_8_9_16_26_29_32_40_,3,8,21,True,3,29.0439377,6.025997,0,2.0
530a695f483514dd511946d9367b7364,X6Y81111100101101110111111011011011011111010011011111011111011110011111111111101111111S0R8_1_8_11_29_31_36_42_43_,3,8,21,True,0,7.12933874,2.40410018,0,1.0
530a695f483514dd511946d9367b7364,X6Y80111111110011111011101001011000100111111110111011011101111101101000011111011111111S12R8_1_6_7_9_40_41_44_46_,3,8,27,True,0,8.034897,2.30534124,1,2.0
530a695f483514dd511946d9367b7364,X6Y81111110111101111001010011011101101101100000111111111101111011011110110111101101110S9R8_0_1_3_13_16_27_37_43_,3,8,26,True,6,51.6682739,6.026096,0,3.0
530a695f483514dd511946d9367b7364,X6Y81111110101110000011001111111100010111101111111111011111100101111111101011100101111S15R8_9_13_20_22_30_32_37_43_,3,8,29,True,1,21.09204,2.45321035,1,3.0
530a695f483514dd511946d9367b7364,X6Y81101011111101101100101110101111111110110111111111111011101010111101001101011101101S29R8_0_2_14_16_23_24_35_43_,3,8,24,True,2,16.77795,6.70129871,1,2.0
530a695f483514dd511946d9367b7364,X6Y80111111010101101101011101101111100111001101000111011101111011101011011100111111110S46R8_10_11_26_30_31_33_36_45_,3,8,28,True,3,30.7893372,2.15692282,1,3.0
530a695f483514dd511946d9367b7364,X6Y81111110111110111110111011111001101101100001111011010111110111111111001101001111010S38R8_5_9_13_28_29_32_44_45_,3,8,26,True,0,7.93622065,1.6465193,0,1.0
530a695f483514dd511946d9367b7364,X6Y81011111110000111001101001101101110000110111101111111011011011011111111111101111010S24R8_11_21_27_30_33_34_39_42_,3,8,25,True,0,9.30281448,2.99666119,0,3.0
530a695f483514dd511946d9367b7364,X6Y81111101111101101111101011001011111111101011101101011001100111100111010111100101111S11R8_5_10_13_15_18_39_43_44_,3,8,29,True,1,10.6853046,3.98427,0,2.0
530a695f483514dd511946d9367b7364,X6Y81111001110100111111011110111011100010011001110101011001110111111101110111110010111S27R8_0_1_12_24_29_30_40_43_,3,8,30,True,0,14.9174147,6.701072999999999,1,2.0
530a695f483514dd511946d9367b7364,X6Y81111111111011111100111010011111101101001111111111111000111000110000001111101100111S9R8_0_10_14_17_19_22_38_44_,3,8,26,True,4,25.86656,2.27222,1,2.0
530a695f483514dd511946d9367b7364,X6Y81011110111110011111111000101011101001110011110110111101011010110011011011111111111S22R8_3_21_23_25_30_35_37_39_,3,8,32,True,0,13.4366293,5.28532028,1,3.0
530a695f483514dd511946d9367b7364,X6Y80110111110110111011110001011110110111111101110110011110011101111101111011110110111S15R8_2_6_9_25_30_37_41_43_,3,8,22,True,3,21.0086727,1.90996456,1,1.0
530a695f483514dd511946d9367b7364,X6Y81101011100111111111101111100101101110011101011001001101110110111111101111011101111S40R8_1_12_18_20_30_36_41_44_,3,8,31,True,2,20.71346,4.24838,1,3.0
530a695f483514dd511946d9367b7364,X6Y81111011111101111001110111111101110101111111111101011110110100110011111101101101011S4R8_3_10_13_17_21_26_37_42_,3,8,26,True,2,21.3054581,5.3018,0,2.0
530a695f483514dd511946d9367b7364,X6Y80111111011110110011111110111111111101111110111011000011111110100101001101111111110S8R8_2_6_12_27_30_35_37_43_,3,8,26,True,1,12.5297508,1.67941439,1,3.0
530a695f483514dd511946d9367b7364,X6Y81000011111111111111101111111110101011011001100111011101011010111101111100111011011S32R8_11_14_15_25_35_36_38_46_,3,8,24,True,1,10.4551811,2.18980551,1,1.0
530a695f483514dd511946d9367b7364,X6Y81011110111010010100110111110111111011110110011101011010001101110111111110001100011S4R8_3_13_26_30_32_34_44_46_,3,8,31,True,2,27.9081955,1.86053121,0,3.0
530a695f483514dd511946d9367b7364,X6Y80101111000010111101100111110111111001111111101011111000000111101110111011110111101S8R8_15_16_19_25_28_31_35_38_,3,8,29,True,2,17.6668167,1.89342868,0,3.0
530a695f483514dd511946d9367b7364,X6Y80101111111011111111001000111011111111101011011110111011010111101101011110111011111S9R8_0_14_15_17_27_30_36_47_,3,8,33,True,0,12.3493347,2.07501459,0,2.0
530a695f483514dd511946d9367b7364,X6Y81011111111101001101111001111111000011111111111101111011011101111000010011000011110S17R8_4_5_12_18_20_35_41_42_,3,8,17,True,0,5.53177643,1.59674811,0,3.0
530a695f483514dd511946d9367b7364,X6Y81001111011001111111110011110011111111111111101100001111011100101111101010111110001S34R8_1_10_17_22_23_25_27_28_,3,8,26,True,5,30.6083012,1.58059788,0,1.0
530a695f483514dd511946d9367b7364,X6Y81111111111111011010111111111101110011001110101111100111011110100111110110011101100S6R8_11_14_18_28_32_34_35_39_,3,8,28,True,2,24.1217728,3.40815926,1,1.0
530a695f483514dd511946d9367b7364,X6Y80110111101001111110111111011010111111011110111011111101010111111111010111111001100S21R8_2_4_6_12_27_28_31_39_,3,8,24,True,0,13.599572199999995,5.40001249,1,1.0
530a695f483514dd511946d9367b7364,X6Y80110011101101111111111111001111001101111010111111101101111111111101111111111101010S8R8_11_14_15_26_28_41_44_46_,3,8,30,True,2,22.6558781,2.96362066,1,3.0
530a695f483514dd511946d9367b7364,X6Y81010000111111110111101110100111100111100011111111100111111111111101010100110011111S23R8_0_3_18_20_37_41_43_46_,3,8,26,True,0,11.7562895,7.030992,0,1.0
530a695f483514dd511946d9367b7364,X6Y81111101101111101111111111010011111110111110011111101111111111111111110101101111010S23R9_1_2_12_13_18_26_30_36_46_,4,9,24,True,1,10.9162855,3.04603767,1,
530a695f483514dd511946d9367b7364,X6Y81001101111111111001011110011100111110111110100110011111111111111010101011110100111S0R9_7_8_12_19_20_27_29_32_37_,4,9,25,True,2,20.1036663,1.7288146,0,
530a695f483514dd511946d9367b7364,X6Y81111111111110101101101110001111110111101111111010111101011101111101111111111101110S27R9_0_16_17_19_21_24_35_37_41_,4,9,24,True,1,12.9743671,2.66731548,0,
530a695f483514dd511946d9367b7364,X6Y81110111011101111111110011111111100101110110101001110101010110111111001100111101011S43R10_0_8_13_18_23_33_36_39_46_47_,4,10,33,True,1,12.0855656,3.22711682,0,
530a695f483514dd511946d9367b7364,X6Y81110100111111111111111001111110111111111111001111111001011001010100101110111101111S45R10_9_12_17_21_24_25_37_40_42_46_,4,10,34,True,0,16.349529999999998,3.67153239,1,
530a695f483514dd511946d9367b7364,X6Y81010011111110101111001111111111011101111111101111111011111110101111110011100111110S17R9_1_15_20_23_25_28_34_37_41_,4,9,29,False,5,-1.0,2.84847856,1,
530a695f483514dd511946d9367b7364,X6Y81111010111011111110111111111110101111000111101111111110011110111110011111111111111S30R10_4_15_18_20_23_26_33_43_46_47_,4,10,30,True,1,16.9751,5.16978264,1,
530a695f483514dd511946d9367b7364,X6Y80110111101110011010011100111101111101101111011110110111111111111111010111111111011S15R9_18_23_28_35_37_38_39_42_46_,4,9,28,True,2,13.7973537,2.07410073,0,
530a695f483514dd511946d9367b7364,X6Y80111011111000111101000101011111111101111011110111111110011111111101111111011111111S40R9_8_9_14_21_24_29_33_42_47_,4,9,30,True,1,16.283718099999998,1.76183033,0,
530a695f483514dd511946d9367b7364,X6Y81111101101111111111010100101111011111101111011101110011101011101101110101111101011S36R9_0_1_2_8_15_26_33_34_46_,4,9,28,True,0,6.93164539,1.89343929,0,
530a695f483514dd511946d9367b7364,X6Y81110011111111110001011001110011110111111110011110111111111011110101111111111100111S4R10_7_14_15_24_29_35_36_38_44_47_,4,10,30,True,0,8.28223,2.288601,0,
530a695f483514dd511946d9367b7364,X6Y80111010111111110111001011110101111011010111101111101011110101111011100111001111100S30R10_11_16_17_21_22_26_29_33_34_42_,4,10,22,True,0,8.660757,1.0537858,0,
530a695f483514dd511946d9367b7364,X6Y81111101110111111101111111111111111010001101101001011110100001001111110011101001101S41R10_4_12_13_18_21_25_28_33_35_46_,4,10,22,True,0,8.52858,2.7167685,1,
530a695f483514dd511946d9367b7364,X6Y81110111110010111111111001111111110101111011111111111111111110111111111010111011111S22R9_2_3_6_10_11_20_27_43_47_,4,9,23,True,0,9.022771,4.4126,0,
530a695f483514dd511946d9367b7364,X6Y81101011110000111101110001111110001111010111011111111111101111110110111000011110110S16R10_1_4_12_20_21_23_25_31_34_35_,4,10,24,True,1,11.1632423,3.671697,0,
530a695f483514dd511946d9367b7364,X6Y81101101110011110111110111111110110001111111000010101111110110101101001101010111101S1R10_2_14_21_22_26_27_36_39_40_41_,4,10,20,True,0,5.268774,1.10314536,1,
530a695f483514dd511946d9367b7364,X6Y81111111101110101000110111111101111111011111101111111011011111111011110100011111111S30R9_1_2_10_16_19_35_40_41_42_,4,9,25,True,0,6.898809,1.3665868,0,
530a695f483514dd511946d9367b7364,X6Y81101101011111111110110111101011011110111100110011011111111111111101111110110010101S42R10_1_4_6_8_17_27_30_35_46_47_,4,10,29,True,0,10.0600653,1.11961079,0,
530a695f483514dd511946d9367b7364,X6Y81111111111001111101101111111110100110010111010111111001111110111011111110001101010S9R10_4_10_14_17_20_28_30_33_34_36_,4,10,22,False,3,-1.0,2.535607,1,
530a695f483514dd511946d9367b7364,X6Y81111110001011111111111111111011011011101010000001110011111110110111010101111101111S46R10_2_3_19_22_29_30_34_35_38_39_,4,10,25,True,0,8.141463,3.92632222,1,
530a695f483514dd511946d9367b7364,X6Y81111110111111110100101110111111101111010100011111111110110010111111011100111101101S0R9_10_12_13_16_17_20_22_28_44_,4,9,25,False,4,-1.0,3.44073033,0,
530a695f483514dd511946d9367b7364,X6Y80111101100110111111000101100011110100111011011111101100111111111110111111111111011S4R10_3_5_14_15_17_20_27_34_35_42_,4,10,-1,False,-1,-1.0,-1.0,0,
530a695f483514dd511946d9367b7364,X6Y81011001101010011110001101111111111111111101110111111101100111011110101011111111111S2R9_0_1_8_10_14_20_24_38_44_,4,9,-1,False,-1,-1.0,-1.0,0,
530a695f483514dd511946d9367b7364,X6Y81111111110011111011101111110111111111111000011110110001110111011011111111011100111S29R9_6_23_24_26_33_34_37_41_45_,4,9,31,False,2,-1.0,9.276568,0,
530a695f483514dd511946d9367b7364,X6Y80111100111111100001011110110111100111110011101100011101101111001110101110101111111S21R9_4_5_11_20_28_31_33_36_40_,4,9,17,True,0,8.39709949,4.82420349,0,
530a695f483514dd511946d9367b7364,X6Y81010111111101111111010011011010111111111101110110111111111101111011111111011110001S35R9_10_11_15_17_22_24_25_41_43_,4,9,27,True,1,17.0087719,7.60678673,1,
530a695f483514dd511946d9367b7364,X6Y81110011111001111111110011110010110011111011111111111100111111001110111100111011101S40R10_6_8_18_22_27_32_34_36_46_47_,4,10,22,False,2,78.01021,1.712441,1,
530a695f483514dd511946d9367b7364,X6Y80111101111110011011110101111101111110111111011111011111111100111101111101111111011S40R9_11_12_15_25_34_37_39_42_44_,4,9,7,False,2,35.66278,9.269695,1,
530a695f483514dd511946d9367b7364,X6Y80111010111101111110111010111011111011101101111011110010111110111101111111111101011S38R10_3_4_7_11_17_21_22_26_43_46_,4,10,23,False,3,32.123294800000004,3.3099190000000003,0,
