,0,1,2,3,4,5,6,7,8
0,0.0,0.085,0.08,0.116,0.48,0.239,,,
1,0.0,0.005,0.104,0.208,0.683,,,,
2,0.023,0.106,0.608,0.263,,,,,
3,0.01,0.071,0.229,0.289,0.401,,,,
4,0.004,0.201,0.28,0.224,0.234,0.057,,,
5,0.002,0.024,0.078,0.195,0.701,,,,
6,0.024,0.144,0.708,0.124,,,,,
7,0.02,0.236,0.464,0.28,,,,,
8,0.005,0.046,0.043,0.378,0.33,0.198,,,
9,0.02,0.171,0.082,0.527,0.172,0.028,,,
10,0.024,0.118,0.617,0.172,0.069,,,,
11,0.025,0.032,0.38,0.288,0.275,,,,
12,0.018,0.264,0.141,0.165,0.412,,,,
13,0.004,0.07,0.323,0.378,0.192,0.033,,,
14,0.0,0.003,0.375,0.33,0.129,0.163,,,
15,0.0,0.095,0.12,0.407,0.297,0.081,,,
16,0.002,0.044,0.137,0.331,0.375,0.111,,,
17,0.003,0.24,0.608,0.119,0.013,0.017,,,
18,0.008,0.014,0.081,0.897,,,,,
19,0.028,0.099,0.395,0.448,0.03,,,,
20,0.003,0.936,0.027,0.024,0.01,,,,
21,0.0,0.126,0.253,0.386,0.235,,,,
22,0.039,0.166,0.402,0.329,0.031,0.033,,,
23,0.041,0.053,0.471,0.236,0.187,0.012,,,
24,0.001,0.069,0.816,0.104,0.01,,,,
25,0.002,0.065,0.203,0.054,0.608,0.068,,,
26,0.0,0.126,0.037,0.388,0.424,0.025,,,
27,0.01,0.028,0.752,0.19,0.015,0.005,,,
28,0.006,0.019,0.819,0.063,0.093,,,,
29,0.02,0.195,0.255,0.292,0.238,,,,
30,0.0,0.036,0.701,0.126,0.137,,,,
31,0.047,0.22,0.116,0.168,0.292,0.157,,,
32,0.0,0.011,0.089,0.794,0.106,,,,
33,0.0,0.171,0.36,0.087,0.244,0.138,,,
34,0.003,0.453,0.045,0.064,0.22,0.074,0.141,0.0,
35,0.058,0.004,0.03,0.135,0.352,0.07,0.158,0.193,
36,0.036,0.037,0.149,0.205,0.137,0.307,0.129,,
37,0.001,0.065,0.168,0.385,0.228,0.092,0.05,0.011,
38,0.0,0.116,0.038,0.24,0.199,0.366,0.041,,
39,0.054,0.092,0.048,0.306,0.426,0.019,0.055,,
40,0.0,0.153,0.237,0.238,0.215,0.1,0.013,0.044,
41,0.007,0.275,0.039,0.235,0.089,0.296,0.059,,
42,0.001,0.033,0.044,0.22,0.077,0.093,0.532,,
43,0.0,0.062,0.237,0.274,0.121,0.18,0.126,,
44,0.0,0.0,0.084,0.046,0.188,0.423,0.259,,
45,0.0,0.187,0.238,0.203,0.061,0.164,0.147,,
46,0.043,0.0,0.084,0.159,0.166,0.249,0.299,,
47,0.044,0.025,0.127,0.171,0.145,0.284,0.204,,
48,0.005,0.056,0.117,0.095,0.439,0.227,0.061,,
49,0.0,0.242,0.222,0.151,0.222,0.127,0.036,,
50,0.014,0.026,0.175,0.031,0.284,0.111,0.347,0.012,
51,0.012,0.074,0.038,0.691,0.08,0.036,0.037,0.032,
52,0.003,0.032,0.141,0.2,0.25,0.36,0.014,,
53,0.024,0.252,0.018,0.146,0.01,0.548,0.002,,
54,0.001,0.061,0.023,0.25,0.264,0.34,0.061,,
55,0.004,0.016,0.23,0.06,0.236,0.168,0.277,0.009,
56,0.0,0.023,0.079,0.265,0.191,0.381,0.061,,
57,0.0,0.011,0.038,0.34,0.17,0.405,0.036,,
58,0.018,0.101,0.21,0.301,0.211,0.089,0.039,0.031,
59,0.002,0.046,0.066,0.259,0.231,0.251,0.145,,
60,0.0,0.031,0.141,0.122,0.094,0.445,0.152,0.015,
61,0.008,0.134,0.292,0.195,0.074,0.205,0.092,,
62,0.003,0.08,0.092,0.229,0.507,0.084,0.005,,
63,0.003,0.032,0.162,0.177,0.149,0.368,0.109,,
64,0.0,0.207,0.019,0.135,0.052,0.095,0.146,0.222,0.124
65,0.0,0.0,0.082,0.135,0.263,0.183,0.211,0.101,0.025
66,0.0,0.231,0.115,0.04,0.066,0.131,0.136,0.28,0.001
67,0.027,0.084,0.279,0.297,0.138,0.117,0.055,0.003,0.0
68,0.0,0.135,0.024,0.183,0.348,0.04,0.039,0.228,0.003
69,0.0,0.001,0.139,0.207,0.121,0.116,0.242,0.063,0.111
70,0.0,0.038,0.175,0.163,0.05,0.126,0.107,0.131,0.21
