,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.038,0.0,0.65,0.312,,,
1,0.0,0.0,0.01,0.0,0.99,,,,
2,0.0,0.0,0.522,0.478,,,,,
3,0.0,0.0,0.022,0.0,0.978,,,,
4,0.0,0.0,0.712,0.0,0.19,0.098,,,
5,0.0,0.0,0.008,0.0,0.992,,,,
6,0.0,0.0,0.736,0.264,,,,,
7,0.0,0.0,0.484,0.516,,,,,
8,0.0,0.0,0.094,0.0,0.714,0.192,,,
9,0.0,0.0,0.118,0.0,0.882,0.0,,,
10,0.0,0.0,0.652,0.0,0.348,,,,
11,0.0,0.0,0.746,0.0,0.254,,,,
12,0.0,0.0,0.154,0.0,0.846,,,,
13,0.0,0.0,0.738,0.0,0.258,0.004,,,
14,0.0,0.0,0.598,0.0,0.034,0.368,,,
15,0.0,0.0,0.992,0.0,0.0,0.008,,,
16,0.0,0.0,0.034,0.0,0.648,0.318,,,
17,0.0,0.0,0.998,0.0,0.0,0.002,,,
18,0.0,0.0,0.0,1.0,,,,,
19,0.0,0.0,0.638,0.0,0.362,,,,
20,0.0,0.0,0.85,0.0,0.15,,,,
21,0.0,0.0,0.498,0.0,0.502,,,,
22,0.0,0.0,0.89,0.0,0.008,0.102,,,
23,0.0,0.0,0.75,0.0,0.248,0.002,,,
24,0.0,0.0,0.978,0.0,0.022,,,,
25,0.0,0.0,0.02,0.0,0.942,0.038,,,
26,0.0,0.0,0.0,0.0,0.998,0.002,,,
27,0.0,0.0,0.988,0.0,0.006,0.006,,,
28,0.0,0.0,0.932,0.0,0.068,,,,
29,0.0,0.0,0.248,0.0,0.752,,,,
30,0.0,0.0,0.968,0.0,0.032,,,,
31,0.0,0.0,0.288,0.0,0.466,0.246,,,
32,0.0,0.0,0.01,0.0,0.99,,,,
33,0.0,0.0,0.18,0.0,0.566,0.254,,,
34,0.0,0.0,0.0,0.0,0.91,0.0,0.016,0.074,
35,0.0,0.0,0.048,0.0,0.304,0.0,0.434,0.214,
36,0.0,0.0,0.0,0.0,0.688,0.0,0.312,,
37,0.0,0.0,0.286,0.0,0.554,0.0,0.0,0.16,
38,0.0,0.0,0.006,0.0,0.828,0.0,0.166,,
39,0.0,0.0,0.22,0.0,0.368,0.0,0.412,,
40,0.0,0.0,0.218,0.0,0.738,0.0,0.0,0.044,
41,0.0,0.0,0.186,0.0,0.794,0.0,0.02,,
42,0.0,0.0,0.0,0.0,0.274,0.0,0.726,,
43,0.0,0.0,0.002,0.0,0.362,0.0,0.636,,
44,0.0,0.0,0.0,0.0,0.252,0.0,0.748,,
45,0.0,0.0,0.002,0.0,0.988,0.0,0.01,,
46,0.0,0.0,0.0,0.0,0.46,0.0,0.54,,
47,0.0,0.0,0.006,0.0,0.46,0.0,0.534,,
48,0.0,0.0,0.09,0.0,0.764,0.0,0.146,,
49,0.0,0.0,0.07,0.0,0.914,0.0,0.016,,
50,0.0,0.0,0.002,0.0,0.708,0.0,0.288,0.002,
51,0.0,0.0,0.874,0.0,0.066,0.0,0.044,0.016,
52,0.0,0.0,0.004,0.0,0.972,0.0,0.024,,
