,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.0,0.004,0.608,0.388,,,
1,0.0,0.0,0.0,0.002,0.998,,,,
2,0.0,0.0,0.478,0.522,,,,,
3,0.0,0.0,0.0,0.004,0.996,,,,
4,0.0,0.0,0.12,0.258,0.524,0.098,,,
5,0.0,0.0,0.0,0.0,1.0,,,,
6,0.0,0.0,0.738,0.262,,,,,
7,0.0,0.0,0.474,0.526,,,,,
8,0.0,0.0,0.0,0.496,0.488,0.016,,,
9,0.0,0.022,0.0,0.958,0.0,0.02,,,
10,0.0,0.05,0.916,0.0,0.034,,,,
11,0.0,0.0,0.524,0.23,0.246,,,,
12,0.0,0.0,0.008,0.024,0.968,,,,
13,0.0,0.014,0.212,0.44,0.33,0.004,,,
14,0.0,0.0,0.0,0.64,0.0,0.36,,,
15,0.0,0.0,0.002,0.998,0.0,0.0,,,
16,0.0,0.0,0.0,0.014,0.576,0.41,,,
17,0.0,0.284,0.712,0.002,0.0,0.002,,,
18,0.0,0.0,0.0,1.0,,,,,
19,0.0,0.034,0.004,0.95,0.012,,,,
20,0.0,1.0,0.0,0.0,0.0,,,,
21,0.0,0.0,0.002,0.502,0.496,,,,
22,0.0,0.0,0.258,0.718,0.0,0.024,,,
23,0.0,0.0,0.5,0.27,0.23,0.0,,,
24,0.0,0.0,0.998,0.002,0.0,,,,
25,0.0,0.0,0.002,0.002,0.996,0.0,,,
26,0.0,0.0,0.0,0.18,0.82,0.0,,,
27,0.0,0.0,1.0,0.0,0.0,0.0,,,
28,0.0,0.0,0.99,0.0,0.01,,,,
29,0.0,0.002,0.002,0.404,0.592,,,,
30,0.0,0.0,0.998,0.0,0.002,,,,
31,0.0,0.0,0.002,0.326,0.318,0.354,,,
32,0.0,0.0,0.0,0.872,0.128,,,,
33,0.0,0.0,0.006,0.02,0.478,0.496,,,
34,0.0,0.486,0.0,0.0,0.002,0.0,0.508,0.004,
35,0.0,0.0,0.0,0.006,0.462,0.0,0.086,0.446,
