,0,1,2,3,4,5,6,7,8
0,0.0,0.007,0.011,0.015,0.553,0.414,,,
1,0.005,0.005,0.014,0.014,0.962,,,,
2,0.016,0.007,0.482,0.495,,,,,
3,0.006,0.014,0.017,0.03,0.933,,,,
4,0.002,0.013,0.149,0.266,0.476,0.094,,,
5,0.003,0.004,0.008,0.029,0.956,,,,
6,0.011,0.021,0.736,0.232,,,,,
7,0.017,0.029,0.522,0.432,,,,,
8,0.003,0.005,0.011,0.494,0.468,0.019,,,
9,0.005,0.024,0.013,0.935,0.016,0.007,,,
10,0.015,0.011,0.966,0.003,0.005,,,,
11,0.01,0.005,0.501,0.237,0.247,,,,
12,0.004,0.026,0.019,0.03,0.921,,,,
13,0.0,0.008,0.262,0.473,0.249,0.008,,,
14,0.0,0.0,0.018,0.573,0.026,0.383,,,
15,0.0,0.015,0.017,0.95,0.015,0.003,,,
16,0.004,0.001,0.009,0.043,0.586,0.357,,,
17,0.006,0.321,0.661,0.01,0.0,0.002,,,
18,0.009,0.004,0.019,0.968,,,,,
19,0.025,0.002,0.044,0.928,0.001,,,,
20,0.002,0.987,0.002,0.001,0.008,,,,
21,0.001,0.008,0.023,0.487,0.481,,,,
22,0.006,0.008,0.262,0.715,0.004,0.005,,,
23,0.022,0.008,0.51,0.233,0.226,0.001,,,
24,0.008,0.006,0.967,0.009,0.01,,,,
25,0.004,0.012,0.015,0.009,0.954,0.006,,,
26,0.0,0.008,0.011,0.176,0.805,0.0,,,
27,0.006,0.01,0.959,0.021,0.003,0.001,,,
28,0.002,0.002,0.98,0.002,0.014,,,,
29,0.005,0.017,0.019,0.408,0.551,,,,
30,0.0,0.008,0.97,0.005,0.017,,,,
31,0.014,0.024,0.006,0.329,0.316,0.311,,,
32,0.003,0.002,0.011,0.86,0.124,,,,
33,0.0,0.007,0.038,0.014,0.495,0.446,,,
34,0.003,0.494,0.003,0.006,0.02,0.016,0.458,0.0,
35,0.017,0.003,0.01,0.012,0.48,0.011,0.024,0.443,
36,0.005,0.007,0.015,0.013,0.028,0.489,0.443,,
37,0.001,0.008,0.145,0.596,0.13,0.112,0.005,0.003,
38,0.0,0.014,0.008,0.031,0.032,0.912,0.003,,
39,0.014,0.007,0.01,0.394,0.566,0.0,0.009,,
40,0.0,0.021,0.241,0.161,0.455,0.014,0.003,0.105,
41,0.012,0.03,0.009,0.023,0.01,0.907,0.009,,
42,0.001,0.012,0.014,0.016,0.011,0.005,0.941,,
43,0.001,0.012,0.023,0.026,0.016,0.034,0.888,,
44,0.0,0.0,0.015,0.007,0.025,0.445,0.508,,
45,0.0,0.015,0.019,0.168,0.005,0.187,0.606,,
46,0.023,0.0,0.011,0.016,0.019,0.237,0.694,,
47,0.009,0.005,0.018,0.016,0.024,0.372,0.556,,
48,0.002,0.004,0.012,0.025,0.926,0.011,0.02,,
49,0.0,0.012,0.023,0.02,0.563,0.248,0.134,,
50,0.005,0.002,0.027,0.001,0.473,0.009,0.483,0.0,
51,0.01,0.004,0.012,0.967,0.001,0.001,0.0,0.005,
52,0.003,0.016,0.014,0.019,0.226,0.718,0.004,,
53,0.017,0.25,0.001,0.016,0.001,0.713,0.002,,
54,0.007,0.014,0.004,0.023,0.03,0.913,0.009,,
55,0.006,0.003,0.011,0.003,0.034,0.021,0.919,0.003,
56,0.0,0.009,0.014,0.024,0.022,0.689,0.242,,
57,0.0,0.007,0.005,0.031,0.021,0.934,0.002,,
58,0.012,0.009,0.105,0.219,0.252,0.077,0.083,0.243,
59,0.004,0.01,0.007,0.027,0.021,0.484,0.447,,
60,0.01,0.0,0.028,0.018,0.009,0.695,0.236,0.004,
61,0.003,0.012,0.023,0.025,0.025,0.475,0.437,,
62,0.013,0.012,0.01,0.029,0.926,0.007,0.003,,
63,0.001,0.003,0.016,0.024,0.028,0.624,0.304,,
64,0.0,0.018,0.002,0.021,0.007,0.098,0.144,0.424,0.286
65,0.002,0.0,0.005,0.009,0.238,0.015,0.474,0.248,0.009
66,0.003,0.025,0.022,0.003,0.007,0.027,0.02,0.893,0.0
67,0.009,0.017,0.017,0.453,0.255,0.152,0.096,0.001,0.0
68,0.001,0.014,0.002,0.021,0.338,0.002,0.007,0.614,0.001
69,0.0,0.0,0.1,0.015,0.021,0.014,0.275,0.011,0.564
70,0.0,0.002,0.017,0.024,0.009,0.028,0.027,0.026,0.867
71,0.0,0.003,0.008,0.462,0.262,0.015,0.25,0.0,0.0
72,0.015,0.019,0.0,0.01,0.91,0.006,0.011,0.023,0.006
73,0.004,0.962,0.023,0.003,0.001,0.002,0.003,0.0,0.002
74,0.017,0.008,0.016,0.0,0.003,0.015,0.022,0.038,0.881
75,0.006,0.006,0.026,0.017,0.346,0.009,0.014,0.298,0.278
