,0,1,2,3,4,5,6,7,8
0,0.002,0.064,0.082,0.044,0.012,0.796,,,
1,0.042,0.064,0.058,0.026,0.81,,,,
2,0.265,0.097,0.047,0.591,,,,,
3,0.106,0.14,0.038,0.004,0.712,,,,
4,0.056,0.266,0.1,0.014,0.002,0.562,,,
5,0.044,0.072,0.054,0.034,0.796,,,,
6,0.215,0.172,0.065,0.548,,,,,
7,0.204,0.149,0.033,0.614,,,,,
8,0.038,0.138,0.05,0.03,0.002,0.742,,,
9,0.126,0.23,0.052,0.022,0.0,0.57,,,
10,0.136,0.244,0.042,0.01,0.568,,,,
11,0.226,0.096,0.066,0.006,0.606,,,,
12,0.078,0.186,0.032,0.008,0.696,,,,
13,0.042,0.158,0.046,0.048,0.01,0.696,,,
14,0.0,0.022,0.134,0.03,0.01,0.804,,,
15,0.0,0.184,0.104,0.032,0.008,0.672,,,
16,0.084,0.2,0.134,0.032,0.002,0.548,,,
17,0.102,0.216,0.108,0.018,0.0,0.556,,,
18,0.09,0.07,0.057,0.783,,,,,
19,0.36,0.092,0.028,0.0,0.52,,,,
20,0.04,0.238,0.038,0.018,0.666,,,,
21,0.016,0.138,0.092,0.022,0.732,,,,
22,0.168,0.134,0.086,0.018,0.0,0.594,,,
23,0.248,0.128,0.062,0.024,0.004,0.534,,,
24,0.098,0.242,0.098,0.004,0.558,,,,
25,0.092,0.214,0.09,0.006,0.01,0.588,,,
26,0.0,0.12,0.07,0.04,0.0,0.77,,,
27,0.038,0.3,0.154,0.018,0.004,0.486,,,
28,0.026,0.222,0.11,0.014,0.628,,,,
29,0.208,0.188,0.04,0.014,0.55,,,,
30,0.006,0.182,0.08,0.012,0.72,,,,
31,0.132,0.162,0.048,0.03,0.008,0.62,,,
32,0.066,0.12,0.052,0.03,0.732,,,,
33,0.004,0.206,0.138,0.014,0.004,0.634,,,
34,0.028,0.182,0.04,0.04,0.014,0.448,0.098,0.15,
35,0.326,0.006,0.038,0.014,0.004,0.282,0.1,0.23,
36,0.076,0.16,0.086,0.022,0.002,0.224,0.43,,
37,0.024,0.234,0.104,0.036,0.01,0.22,0.242,0.13,
38,0.0,0.136,0.068,0.034,0.004,0.52,0.238,,
39,0.158,0.092,0.092,0.026,0.014,0.182,0.436,,
40,0.0,0.16,0.066,0.036,0.0,0.372,0.17,0.196,
41,0.192,0.19,0.046,0.004,0.004,0.488,0.076,,
42,0.074,0.076,0.036,0.03,0.0,0.17,0.614,,
43,0.006,0.208,0.11,0.026,0.0,0.202,0.448,,
44,0.0,0.002,0.038,0.028,0.022,0.296,0.614,,
45,0.0,0.114,0.048,0.024,0.002,0.254,0.558,,
46,0.348,0.0,0.02,0.014,0.01,0.39,0.218,,
47,0.158,0.13,0.09,0.022,0.006,0.234,0.36,,
48,0.138,0.164,0.08,0.012,0.006,0.126,0.474,,
49,0.002,0.224,0.07,0.016,0.002,0.388,0.298,,
50,0.132,0.05,0.054,0.022,0.006,0.348,0.344,0.044,
51,0.124,0.2,0.04,0.038,0.004,0.28,0.026,0.288,
52,0.052,0.202,0.086,0.032,0.012,0.286,0.33,,
53,0.256,0.154,0.04,0.018,0.0,0.516,0.016,,
54,0.132,0.076,0.076,0.036,0.004,0.488,0.188,,
55,0.096,0.074,0.118,0.038,0.01,0.454,0.188,0.022,
56,0.0,0.032,0.058,0.048,0.002,0.428,0.432,,
57,0.002,0.176,0.086,0.05,0.004,0.532,0.15,,
58,0.194,0.082,0.106,0.024,0.004,0.434,0.09,0.066,
59,0.072,0.204,0.102,0.026,0.006,0.5,0.09,,
60,0.232,0.032,0.046,0.018,0.008,0.488,0.096,0.08,
61,0.036,0.264,0.088,0.018,0.002,0.532,0.06,,
62,0.17,0.098,0.052,0.038,0.002,0.448,0.192,,
63,0.026,0.116,0.062,0.05,0.01,0.282,0.454,,
64,0.0,0.146,0.01,0.014,0.004,0.156,0.26,0.118,0.292
65,0.08,0.024,0.076,0.028,0.004,0.41,0.21,0.108,0.06
66,0.042,0.178,0.026,0.02,0.01,0.366,0.206,0.148,0.004
67,0.1,0.114,0.08,0.01,0.004,0.422,0.168,0.054,0.048
68,0.004,0.136,0.044,0.016,0.016,0.022,0.256,0.14,0.366
69,0.0,0.004,0.07,0.042,0.014,0.498,0.176,0.114,0.082
70,0.004,0.132,0.076,0.024,0.002,0.188,0.114,0.052,0.408
71,0.0,0.018,0.114,0.034,0.012,0.482,0.294,0.014,0.032
72,0.236,0.09,0.01,0.012,0.0,0.264,0.256,0.058,0.074
73,0.138,0.242,0.052,0.004,0.004,0.09,0.126,0.012,0.332
74,0.322,0.032,0.032,0.012,0.006,0.122,0.12,0.04,0.314
75,0.206,0.036,0.076,0.022,0.002,0.494,0.122,0.036,0.006
76,0.278,0.086,0.016,0.016,0.0,0.132,0.072,0.028,0.372
77,0.232,0.128,0.034,0.006,0.004,0.248,0.346,0.0,0.002
78,0.126,0.156,0.044,0.012,0.008,0.506,0.13,0.018,0.0
79,0.014,0.186,0.07,0.022,0.006,0.4,0.19,0.064,0.048
80,0.132,0.06,0.102,0.022,0.028,0.408,0.206,0.03,0.012
81,0.292,0.0,0.046,0.024,0.01,0.47,0.06,0.078,0.02
82,0.0,0.04,0.056,0.046,0.008,0.47,0.284,0.086,0.01
83,0.042,0.122,0.128,0.03,0.008,0.0,0.136,0.018,0.516
84,0.026,0.118,0.106,0.04,0.002,0.04,0.218,0.034,0.416
85,0.022,0.068,0.072,0.036,0.01,0.474,0.172,0.044,0.102
86,0.0,0.022,0.102,0.032,0.008,0.524,0.254,0.042,0.016
87,0.06,0.156,0.108,0.028,0.01,0.462,0.098,0.058,0.02
88,0.13,0.174,0.038,0.012,0.004,0.49,0.124,0.028,0.0
89,0.116,0.038,0.008,0.014,0.01,0.424,0.254,0.108,0.028
90,0.0,0.0,0.022,0.034,0.018,0.174,0.194,0.096,0.462
91,0.0,0.05,0.096,0.064,0.026,0.384,0.234,0.104,0.042
92,0.044,0.082,0.088,0.046,0.006,0.45,0.26,0.022,0.002
93,0.03,0.114,0.05,0.014,0.012,0.386,0.328,0.062,0.004
