,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.0,0.0,0.664,0.336,,,
1,0.0,0.0,0.0,0.0,1.0,,,,
2,0.0,0.0,0.0,1.0,,,,,
3,0.0,0.0,0.0,0.0,1.0,,,,
4,0.0,0.0,0.0,0.0,0.884,0.116,,,
5,0.0,0.0,0.0,0.0,1.0,,,,
6,0.0,0.0,0.0,1.0,,,,,
7,0.0,0.0,0.0,1.0,,,,,
8,0.0,0.0,0.0,0.0,0.672,0.328,,,
9,0.0,0.0,0.0,0.0,0.756,0.244,,,
10,0.0,0.0,0.0,0.0,1.0,,,,
11,0.0,0.0,0.0,0.0,1.0,,,,
12,0.0,0.0,0.0,0.0,1.0,,,,
13,0.0,0.0,0.0,0.0,0.946,0.054,,,
14,0.0,0.0,0.0,0.0,0.04,0.96,,,
15,0.0,0.0,0.0,0.0,0.902,0.098,,,
16,0.0,0.0,0.0,0.0,0.972,0.028,,,
17,0.0,0.0,0.0,0.0,0.952,0.048,,,
18,0.0,0.0,0.0,1.0,,,,,
19,0.0,0.0,0.0,0.0,1.0,,,,
20,0.0,0.0,0.0,0.0,1.0,,,,
21,0.0,0.0,0.0,0.0,1.0,,,,
22,0.0,0.0,0.0,0.0,0.634,0.366,,,
23,0.0,0.0,0.0,0.0,0.892,0.108,,,
24,0.0,0.0,0.0,0.0,1.0,,,,
25,0.0,0.0,0.0,0.0,0.978,0.022,,,
26,0.0,0.0,0.0,0.0,0.958,0.042,,,
27,0.0,0.0,0.0,0.0,0.926,0.074,,,
28,0.0,0.0,0.0,0.0,1.0,,,,
29,0.0,0.0,0.0,0.0,1.0,,,,
30,0.0,0.0,0.0,0.0,1.0,,,,
31,0.0,0.0,0.0,0.0,0.98,0.02,,,
32,0.0,0.0,0.0,0.0,1.0,,,,
33,0.0,0.0,0.0,0.0,0.626,0.374,,,
34,0.0,0.0,0.0,0.0,0.242,0.0,0.0,0.758,
35,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.41,
36,0.0,0.0,0.0,0.0,0.126,0.0,0.874,,
37,0.0,0.0,0.0,0.0,0.806,0.0,0.0,0.194,
38,0.0,0.0,0.0,0.0,0.784,0.0,0.216,,
39,0.0,0.0,0.0,0.0,0.992,0.0,0.008,,
40,0.0,0.0,0.0,0.0,0.956,0.0,0.0,0.044,
41,0.0,0.0,0.0,0.0,0.944,0.0,0.056,,
42,0.0,0.0,0.0,0.0,0.134,0.0,0.866,,
43,0.0,0.0,0.0,0.0,0.66,0.0,0.34,,
44,0.0,0.0,0.0,0.0,0.184,0.0,0.816,,
45,0.0,0.0,0.0,0.0,0.974,0.0,0.026,,
46,0.0,0.0,0.0,0.0,0.896,0.0,0.104,,
47,0.0,0.0,0.0,0.0,0.56,0.0,0.44,,
48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
49,0.0,0.0,0.0,0.0,0.972,0.0,0.028,,
50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
51,0.0,0.0,0.0,0.0,0.432,0.0,0.0,0.568,
52,0.0,0.0,0.0,0.0,0.72,0.0,0.28,,
53,0.0,0.0,0.0,0.0,0.976,0.0,0.024,,
54,0.0,0.0,0.0,0.0,0.968,0.0,0.032,,
55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
57,0.0,0.0,0.0,0.0,0.914,0.0,0.086,,
58,0.0,0.0,0.0,0.0,0.552,0.0,0.0,0.448,
59,0.0,0.0,0.0,0.0,0.996,0.0,0.004,,
60,0.0,0.0,0.0,0.0,0.884,0.0,0.0,0.116,
61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
62,0.0,0.0,0.0,0.0,0.99,0.0,0.01,,
63,0.0,0.0,0.0,0.0,0.798,0.0,0.202,,
64,0.0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.544
65,0.0,0.0,0.0,0.0,0.908,0.0,0.0,0.0,0.092
66,0.0,0.0,0.0,0.0,0.846,0.0,0.0,0.0,0.154
67,0.0,0.0,0.0,0.0,0.918,0.0,0.0,0.0,0.082
68,0.0,0.0,0.0,0.0,0.998,0.0,0.0,0.0,0.002
69,0.0,0.0,0.0,0.0,0.838,0.0,0.0,0.0,0.162
70,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.84
71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.932,0.0,0.0,0.0,0.068
73,0.0,0.0,0.0,0.0,0.736,0.0,0.0,0.0,0.264
74,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.714
75,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.534
76,0.0,0.0,0.0,0.0,0.394,0.0,0.0,0.0,0.606
77,0.0,0.0,0.0,0.0,0.916,0.0,0.0,0.0,0.084
78,0.0,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0.022
79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.026
81,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.004
82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.602,0.0,0.0,0.0,0.398
84,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.88
85,0.0,0.0,0.0,0.0,0.584,0.0,0.0,0.0,0.416
86,0.0,0.0,0.0,0.0,0.854,0.0,0.0,0.0,0.146
87,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.824
88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.946,0.0,0.0,0.0,0.054
90,0.0,0.0,0.0,0.0,0.802,0.0,0.0,0.0,0.198
91,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.92
92,0.0,0.0,0.0,0.0,0.966,0.0,0.0,0.0,0.034
93,0.0,0.0,0.0,0.0,0.964,0.0,0.0,0.0,0.036
