,0,1,2,3,4,5,6,7,8
0,0.0,0.04,0.051,0.093,0.529,0.287,,,
1,0.018,0.03,0.074,0.097,0.781,,,,
2,0.075,0.07,0.499,0.356,,,,,
3,0.036,0.042,0.095,0.116,0.711,,,,
4,0.014,0.084,0.179,0.282,0.363,0.078,,,
5,0.025,0.023,0.061,0.113,0.778,,,,
6,0.07,0.075,0.662,0.193,,,,,
7,0.057,0.113,0.438,0.392,,,,,
8,0.006,0.045,0.049,0.435,0.388,0.077,,,
9,0.054,0.085,0.049,0.747,0.052,0.013,,,
10,0.05,0.057,0.836,0.032,0.025,,,,
11,0.061,0.038,0.473,0.245,0.183,,,,
12,0.024,0.114,0.089,0.103,0.67,,,,
13,0.008,0.034,0.272,0.408,0.253,0.025,,,
14,0.0,0.014,0.096,0.534,0.111,0.245,,,
15,0.0,0.075,0.076,0.764,0.053,0.032,,,
16,0.017,0.021,0.045,0.182,0.485,0.25,,,
17,0.028,0.303,0.598,0.061,0.0,0.01,,,
18,0.026,0.017,0.063,0.894,,,,,
19,0.121,0.018,0.17,0.685,0.006,,,,
20,0.025,0.882,0.022,0.03,0.041,,,,
21,0.003,0.049,0.124,0.484,0.34,,,,
22,0.054,0.062,0.283,0.57,0.013,0.018,,,
23,0.063,0.045,0.446,0.232,0.21,0.004,,,
24,0.02,0.062,0.844,0.042,0.032,,,,
25,0.02,0.056,0.089,0.033,0.772,0.03,,,
26,0.0,0.068,0.04,0.233,0.645,0.014,,,
27,0.02,0.039,0.834,0.082,0.021,0.004,,,
28,0.009,0.029,0.906,0.022,0.034,,,,
29,0.054,0.071,0.083,0.409,0.383,,,,
30,0.003,0.039,0.842,0.051,0.065,,,,
31,0.035,0.093,0.036,0.237,0.316,0.283,,,
32,0.017,0.042,0.082,0.74,0.119,,,,
33,0.005,0.068,0.144,0.068,0.395,0.32,,,
34,0.011,0.491,0.029,0.048,0.057,0.062,0.3,0.002,
35,0.112,0.012,0.035,0.077,0.385,0.032,0.064,0.283,
36,0.032,0.04,0.077,0.082,0.079,0.384,0.306,,
37,0.007,0.053,0.19,0.474,0.167,0.09,0.018,0.001,
38,0.0,0.072,0.041,0.112,0.11,0.656,0.009,,
39,0.05,0.05,0.041,0.356,0.476,0.005,0.022,,
40,0.0,0.077,0.25,0.177,0.348,0.054,0.014,0.08,
41,0.054,0.122,0.021,0.098,0.042,0.634,0.029,,
42,0.016,0.046,0.045,0.111,0.05,0.046,0.686,,
43,0.003,0.066,0.083,0.107,0.078,0.13,0.533,,
44,0.0,0.002,0.041,0.039,0.081,0.446,0.391,,
45,0.0,0.071,0.098,0.202,0.048,0.188,0.393,,
46,0.103,0.0,0.039,0.058,0.081,0.248,0.471,,
47,0.044,0.025,0.083,0.07,0.096,0.335,0.347,,
48,0.041,0.028,0.054,0.09,0.701,0.057,0.029,,
49,0.004,0.079,0.078,0.087,0.462,0.201,0.089,,
50,0.048,0.018,0.119,0.025,0.39,0.044,0.354,0.002,
51,0.047,0.024,0.049,0.821,0.037,0.008,0.009,0.005,
52,0.019,0.063,0.054,0.086,0.234,0.535,0.009,,
53,0.085,0.27,0.006,0.069,0.002,0.565,0.003,,
54,0.032,0.076,0.015,0.1,0.077,0.674,0.026,,
55,0.025,0.007,0.094,0.03,0.113,0.099,0.623,0.009,
56,0.0,0.015,0.047,0.111,0.105,0.566,0.156,,
57,0.002,0.043,0.033,0.133,0.101,0.672,0.016,,
58,0.063,0.021,0.119,0.251,0.247,0.092,0.062,0.145,
59,0.022,0.055,0.034,0.141,0.084,0.397,0.267,,
60,0.059,0.008,0.058,0.089,0.04,0.543,0.193,0.01,
61,0.013,0.046,0.127,0.086,0.096,0.38,0.252,,
62,0.05,0.037,0.037,0.101,0.713,0.045,0.017,,
63,0.016,0.016,0.081,0.086,0.073,0.527,0.201,,
64,0.0,0.088,0.005,0.085,0.041,0.093,0.164,0.322,0.202
65,0.026,0.005,0.047,0.048,0.236,0.075,0.368,0.172,0.023
66,0.014,0.106,0.083,0.013,0.028,0.107,0.069,0.579,0.001
67,0.032,0.08,0.066,0.367,0.189,0.135,0.122,0.004,0.005
68,0.0,0.063,0.021,0.078,0.326,0.023,0.039,0.444,0.006
69,0.0,0.004,0.135,0.051,0.078,0.085,0.242,0.027,0.378
70,0.0,0.035,0.088,0.102,0.041,0.087,0.075,0.094,0.478
71,0.0,0.006,0.045,0.413,0.257,0.057,0.222,0.0,0.0
72,0.064,0.103,0.003,0.029,0.658,0.037,0.038,0.052,0.016
73,0.044,0.832,0.099,0.001,0.006,0.003,0.005,0.0,0.01
74,0.113,0.019,0.074,0.011,0.013,0.059,0.068,0.145,0.498
75,0.058,0.035,0.111,0.08,0.285,0.034,0.058,0.196,0.143
76,0.083,0.074,0.016,0.044,0.065,0.065,0.067,0.221,0.365
77,0.063,0.075,0.092,0.051,0.592,0.102,0.025,0.0,0.0
78,0.039,0.07,0.044,0.225,0.043,0.451,0.117,0.006,0.005
79,0.005,0.259,0.471,0.137,0.013,0.015,0.023,0.068,0.009
80,0.037,0.01,0.084,0.038,0.398,0.222,0.201,0.009,0.001
81,0.085,0.002,0.03,0.014,0.421,0.395,0.005,0.042,0.006
82,0.0,0.014,0.047,0.51,0.349,0.014,0.01,0.055,0.001
83,0.016,0.067,0.843,0.008,0.009,0.001,0.026,0.0,0.03
84,0.008,0.837,0.064,0.018,0.004,0.002,0.031,0.002,0.034
85,0.005,0.018,0.052,0.056,0.705,0.037,0.047,0.051,0.029
86,0.0,0.022,0.478,0.052,0.028,0.119,0.164,0.016,0.121
87,0.019,0.053,0.169,0.003,0.108,0.038,0.046,0.549,0.015
88,0.038,0.062,0.067,0.08,0.096,0.087,0.283,0.287,0.0
89,0.031,0.039,0.002,0.08,0.019,0.104,0.664,0.032,0.029
90,0.0,0.0,0.042,0.086,0.048,0.307,0.08,0.241,0.196
91,0.0,0.026,0.024,0.025,0.213,0.078,0.567,0.059,0.008
92,0.016,0.029,0.064,0.11,0.583,0.034,0.03,0.133,0.001
93,0.006,0.102,0.053,0.065,0.173,0.056,0.136,0.312,0.097
