,0,1,2,3,4,5,6,7,8
0,0.002,0.02,0.008,0.049,0.084,0.837,,,
1,0.014,0.018,0.003,0.054,0.911,,,,
2,0.084,0.029,0.003,0.884,,,,,
3,0.023,0.034,0.004,0.094,0.845,,,,
4,0.017,0.038,0.012,0.773,0.049,0.111,,,
5,0.019,0.019,0.005,0.101,0.856,,,,
6,0.065,0.048,0.004,0.883,,,,,
7,0.076,0.023,0.001,0.9,,,,,
8,0.004,0.014,0.004,0.823,0.099,0.056,,,
9,0.042,0.07,0.006,0.822,0.045,0.015,,,
10,0.032,0.073,0.002,0.088,0.805,,,,
11,0.066,0.032,0.007,0.634,0.261,,,,
12,0.018,0.034,0.002,0.085,0.861,,,,
13,0.008,0.014,0.009,0.832,0.108,0.029,,,
14,0.0,0.0,0.013,0.828,0.049,0.11,,,
15,0.0,0.067,0.011,0.785,0.074,0.063,,,
16,0.016,0.071,0.01,0.862,0.038,0.003,,,
17,0.026,0.08,0.008,0.812,0.058,0.016,,,
18,0.023,0.013,0.003,0.961,,,,,
19,0.09,0.018,0.003,0.877,0.012,,,,
20,0.011,0.064,0.002,0.419,0.504,,,,
21,0.0,0.038,0.015,0.576,0.371,,,,
22,0.035,0.045,0.006,0.877,0.004,0.033,,,
23,0.059,0.025,0.009,0.73,0.164,0.013,,,
24,0.025,0.084,0.011,0.838,0.042,,,,
25,0.021,0.004,0.007,0.64,0.157,0.171,,,
26,0.0,0.009,0.009,0.765,0.091,0.126,,,
27,0.008,0.089,0.012,0.87,0.02,0.001,,,
28,0.008,0.074,0.009,0.061,0.848,,,,
29,0.051,0.041,0.004,0.091,0.813,,,,
30,0.0,0.064,0.007,0.063,0.866,,,,
31,0.027,0.024,0.003,0.824,0.12,0.002,,,
32,0.018,0.023,0.008,0.707,0.244,,,,
33,0.004,0.04,0.008,0.865,0.058,0.025,,,
34,0.012,0.026,0.002,0.054,0.064,0.017,0.049,0.776,
35,0.09,0.0,0.0,0.06,0.019,0.004,0.073,0.754,
36,0.036,0.002,0.001,0.563,0.091,0.016,0.291,,
37,0.0,0.018,0.004,0.587,0.093,0.008,0.0,0.29,
38,0.0,0.01,0.002,0.81,0.146,0.009,0.023,,
39,0.056,0.009,0.008,0.854,0.07,0.001,0.002,,
40,0.0,0.024,0.006,0.034,0.134,0.014,0.056,0.732,
41,0.055,0.016,0.004,0.787,0.123,0.015,0.0,,
42,0.022,0.01,0.002,0.109,0.023,0.005,0.829,,
43,0.004,0.018,0.005,0.076,0.087,0.003,0.807,,
44,0.0,0.0,0.001,0.226,0.086,0.025,0.662,,
45,0.0,0.011,0.001,0.834,0.107,0.008,0.039,,
46,0.085,0.0,0.002,0.088,0.063,0.006,0.756,,
47,0.052,0.028,0.007,0.058,0.056,0.007,0.792,,
48,0.044,0.017,0.005,0.784,0.139,0.009,0.002,,
49,0.005,0.025,0.012,0.716,0.131,0.008,0.103,,
50,0.024,0.007,0.004,0.4,0.187,0.016,0.362,0.0,
51,0.046,0.044,0.009,0.846,0.029,0.002,0.0,0.024,
52,0.018,0.028,0.001,0.783,0.124,0.005,0.041,,
53,0.076,0.016,0.004,0.791,0.092,0.014,0.007,,
54,0.025,0.01,0.001,0.447,0.115,0.01,0.392,,
55,0.019,0.004,0.004,0.0,0.196,0.023,0.752,0.002,
56,0.0,0.002,0.005,0.051,0.062,0.012,0.868,,
57,0.0,0.038,0.009,0.865,0.071,0.008,0.009,,
58,0.044,0.017,0.003,0.448,0.089,0.005,0.081,0.313,
59,0.026,0.014,0.009,0.072,0.135,0.014,0.73,,
60,0.048,0.006,0.0,0.062,0.123,0.023,0.718,0.02,
61,0.012,0.027,0.003,0.808,0.138,0.009,0.003,,
62,0.05,0.006,0.006,0.816,0.104,0.004,0.014,,
63,0.007,0.013,0.002,0.065,0.083,0.007,0.823,,
64,0.0,0.009,0.004,0.041,0.024,0.016,0.559,0.162,0.185
65,0.02,0.001,0.005,0.021,0.111,0.025,0.73,0.082,0.005
66,0.018,0.03,0.003,0.0,0.049,0.019,0.651,0.212,0.018
67,0.033,0.03,0.007,0.099,0.047,0.007,0.734,0.038,0.005
68,0.006,0.023,0.008,0.006,0.099,0.015,0.634,0.097,0.112
69,0.0,0.0,0.003,0.041,0.118,0.023,0.407,0.032,0.376
70,0.001,0.024,0.002,0.028,0.025,0.014,0.051,0.048,0.807
71,0.0,0.003,0.002,0.833,0.15,0.012,0.0,0.0,0.0
72,0.059,0.011,0.0,0.0,0.132,0.011,0.738,0.035,0.014
73,0.031,0.054,0.005,0.54,0.024,0.002,0.041,0.003,0.3
74,0.095,0.006,0.001,0.0,0.002,0.005,0.051,0.042,0.798
75,0.044,0.002,0.004,0.441,0.077,0.017,0.195,0.048,0.172
76,0.081,0.019,0.0,0.027,0.04,0.007,0.046,0.04,0.74
77,0.047,0.02,0.002,0.524,0.143,0.004,0.234,0.0,0.026
78,0.036,0.007,0.001,0.327,0.101,0.014,0.475,0.039,0.0
79,0.006,0.045,0.005,0.059,0.122,0.016,0.733,0.014,0.0
80,0.027,0.01,0.005,0.015,0.159,0.016,0.743,0.02,0.005
81,0.098,0.0,0.0,0.718,0.151,0.011,0.001,0.011,0.01
82,0.0,0.001,0.0,0.839,0.14,0.019,0.001,0.0,0.0
83,0.014,0.038,0.01,0.073,0.028,0.007,0.058,0.011,0.761
84,0.006,0.039,0.002,0.111,0.037,0.004,0.073,0.008,0.72
85,0.002,0.007,0.001,0.074,0.101,0.022,0.316,0.047,0.43
86,0.0,0.004,0.009,0.053,0.126,0.011,0.721,0.049,0.027
87,0.011,0.032,0.007,0.119,0.047,0.01,0.738,0.016,0.02
88,0.027,0.028,0.001,0.078,0.056,0.013,0.748,0.049,0.0
89,0.027,0.003,0.0,0.064,0.025,0.022,0.752,0.07,0.037
90,0.0,0.0,0.001,0.057,0.044,0.013,0.403,0.126,0.356
91,0.0,0.007,0.005,0.001,0.073,0.013,0.689,0.061,0.151
92,0.017,0.02,0.005,0.456,0.12,0.008,0.206,0.007,0.161
93,0.006,0.022,0.002,0.033,0.061,0.023,0.703,0.146,0.004
