,0,1,2,3,4,5,6,7,8
0,0.0,0.054,0.054,0.008,0.462,0.422,,,
1,0.03,0.046,0.038,0.006,0.88,,,,
2,0.22,0.078,0.045,0.657,,,,,
3,0.072,0.098,0.04,0.0,0.79,,,,
4,0.06,0.196,0.068,0.01,0.554,0.112,,,
5,0.064,0.064,0.046,0.006,0.82,,,,
6,0.174,0.142,0.04,0.644,,,,,
7,0.176,0.107,0.017,0.7,,,,,
8,0.026,0.08,0.04,0.01,0.624,0.22,,,
9,0.116,0.182,0.034,0.01,0.194,0.464,,,
10,0.106,0.156,0.022,0.002,0.714,,,,
11,0.168,0.1,0.038,0.01,0.684,,,,
12,0.056,0.138,0.028,0.006,0.772,,,,
13,0.022,0.09,0.048,0.03,0.598,0.212,,,
14,0.0,0.008,0.1,0.014,0.122,0.756,,,
15,0.0,0.146,0.096,0.01,0.122,0.626,,,
16,0.046,0.188,0.076,0.014,0.598,0.078,,,
17,0.084,0.206,0.096,0.012,0.0,0.602,,,
18,0.06,0.047,0.029,0.864,,,,,
19,0.27,0.088,0.014,0.0,0.628,,,,
20,0.064,0.186,0.022,0.006,0.722,,,,
21,0.008,0.102,0.08,0.006,0.804,,,,
22,0.16,0.102,0.038,0.004,0.128,0.568,,,
23,0.15,0.164,0.03,0.008,0.602,0.046,,,
24,0.072,0.186,0.052,0.014,0.676,,,,
25,0.048,0.224,0.038,0.01,0.562,0.118,,,
26,0.0,0.074,0.052,0.012,0.126,0.736,,,
27,0.048,0.2,0.098,0.008,0.628,0.018,,,
28,0.026,0.19,0.066,0.002,0.716,,,,
29,0.156,0.146,0.038,0.01,0.65,,,,
30,0.008,0.172,0.07,0.008,0.742,,,,
31,0.106,0.112,0.032,0.014,0.61,0.126,,,
32,0.06,0.094,0.048,0.012,0.786,,,,
33,0.0,0.182,0.098,0.004,0.392,0.324,,,
34,0.018,0.08,0.026,0.02,0.204,0.204,0.042,0.406,
35,0.248,0.002,0.032,0.006,0.356,0.054,0.022,0.28,
36,0.066,0.04,0.06,0.008,0.154,0.164,0.508,,
37,0.018,0.09,0.078,0.028,0.304,0.2,0.064,0.218,
38,0.0,0.078,0.042,0.016,0.55,0.306,0.008,,
39,0.114,0.086,0.04,0.024,0.614,0.09,0.032,,
40,0.0,0.072,0.062,0.018,0.548,0.216,0.04,0.044,
41,0.148,0.136,0.036,0.01,0.448,0.218,0.004,,
42,0.036,0.072,0.036,0.008,0.052,0.176,0.62,,
43,0.01,0.076,0.064,0.008,0.194,0.19,0.458,,
44,0.0,0.004,0.034,0.018,0.088,0.224,0.632,,
45,0.0,0.078,0.026,0.006,0.526,0.232,0.132,,
46,0.26,0.0,0.026,0.014,0.456,0.148,0.096,,
47,0.152,0.054,0.058,0.012,0.26,0.18,0.284,,
48,0.108,0.114,0.06,0.008,0.504,0.14,0.066,,
49,0.012,0.154,0.054,0.008,0.536,0.166,0.07,,
50,0.092,0.056,0.018,0.016,0.618,0.13,0.068,0.002,
51,0.11,0.126,0.038,0.008,0.24,0.128,0.042,0.308,
52,0.042,0.082,0.046,0.02,0.348,0.188,0.274,,
53,0.224,0.068,0.032,0.02,0.31,0.334,0.012,,
54,0.082,0.044,0.056,0.022,0.632,0.138,0.026,,
55,0.08,0.032,0.046,0.018,0.454,0.284,0.068,0.018,
56,0.0,0.018,0.044,0.024,0.18,0.292,0.442,,
57,0.002,0.188,0.046,0.022,0.558,0.102,0.082,,
58,0.124,0.056,0.05,0.01,0.394,0.082,0.02,0.264,
59,0.054,0.07,0.06,0.018,0.488,0.292,0.018,,
60,0.192,0.022,0.018,0.014,0.434,0.244,0.056,0.02,
61,0.022,0.108,0.058,0.012,0.534,0.22,0.046,,
62,0.144,0.048,0.028,0.016,0.592,0.126,0.046,,
63,0.028,0.062,0.028,0.016,0.498,0.162,0.206,,
64,0.0,0.088,0.008,0.002,0.246,0.148,0.074,0.022,0.412
65,0.072,0.022,0.034,0.02,0.496,0.206,0.088,0.01,0.052
66,0.054,0.098,0.014,0.004,0.266,0.292,0.076,0.028,0.168
67,0.102,0.094,0.044,0.004,0.506,0.16,0.024,0.01,0.056
68,0.002,0.066,0.02,0.004,0.544,0.11,0.11,0.048,0.096
69,0.0,0.004,0.048,0.016,0.26,0.278,0.076,0.022,0.296
70,0.0,0.1,0.056,0.014,0.196,0.086,0.044,0.014,0.49
71,0.0,0.014,0.042,0.018,0.54,0.296,0.08,0.004,0.006
72,0.186,0.084,0.004,0.006,0.59,0.07,0.034,0.004,0.022
73,0.102,0.152,0.048,0.004,0.002,0.092,0.036,0.002,0.562
74,0.25,0.03,0.016,0.002,0.004,0.096,0.058,0.016,0.528
75,0.182,0.012,0.024,0.012,0.308,0.166,0.04,0.0,0.256
76,0.232,0.062,0.006,0.002,0.11,0.092,0.014,0.002,0.48
77,0.152,0.098,0.026,0.004,0.384,0.124,0.052,0.0,0.16
78,0.102,0.024,0.026,0.016,0.532,0.264,0.032,0.002,0.002
79,0.014,0.158,0.026,0.008,0.472,0.23,0.07,0.012,0.01
80,0.12,0.03,0.024,0.024,0.468,0.192,0.088,0.012,0.042
81,0.208,0.0,0.016,0.01,0.628,0.044,0.024,0.02,0.05
82,0.0,0.022,0.036,0.032,0.492,0.296,0.108,0.014,0.0
83,0.034,0.078,0.066,0.012,0.154,0.056,0.082,0.004,0.514
84,0.022,0.118,0.064,0.012,0.174,0.068,0.044,0.012,0.486
85,0.018,0.044,0.024,0.028,0.428,0.18,0.068,0.016,0.194
86,0.0,0.028,0.056,0.012,0.598,0.258,0.04,0.0,0.008
87,0.07,0.086,0.06,0.006,0.182,0.168,0.038,0.016,0.374
88,0.08,0.154,0.036,0.004,0.478,0.194,0.034,0.002,0.018
89,0.092,0.016,0.012,0.012,0.36,0.372,0.088,0.028,0.02
90,0.0,0.0,0.014,0.01,0.516,0.164,0.066,0.032,0.198
91,0.0,0.032,0.03,0.01,0.224,0.22,0.112,0.016,0.356
92,0.04,0.08,0.056,0.014,0.598,0.168,0.038,0.006,0.0
93,0.03,0.102,0.01,0.01,0.506,0.28,0.052,0.008,0.002
