,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.0,0.0,0.672,0.328,,,
1,0.0,0.0,0.0,0.0,1.0,,,,
2,0.0,0.0,0.0,1.0,,,,,
3,0.0,0.0,0.0,0.0,1.0,,,,
4,0.0,0.0,0.0,0.0,0.896,0.104,,,
5,0.0,0.0,0.0,0.0,1.0,,,,
6,0.0,0.0,0.0,1.0,,,,,
7,0.0,0.0,0.0,1.0,,,,,
8,0.0,0.0,0.0,0.0,1.0,0.0,,,
9,0.0,0.0,0.0,0.0,1.0,0.0,,,
10,0.0,0.0,0.0,0.0,1.0,,,,
11,0.0,0.0,0.0,0.0,1.0,,,,
12,0.0,0.0,0.0,0.0,1.0,,,,
13,0.0,0.0,0.0,0.0,1.0,0.0,,,
14,0.0,0.0,0.0,0.0,0.0,1.0,,,
15,0.0,0.0,0.0,0.0,1.0,0.0,,,
16,0.0,0.0,0.0,0.0,1.0,0.0,,,
17,0.0,0.0,0.0,0.0,1.0,0.0,,,
18,0.0,0.0,0.0,1.0,,,,,
19,0.0,0.0,0.0,0.0,1.0,,,,
20,0.0,0.0,0.0,0.0,1.0,,,,
21,0.0,0.0,0.0,0.0,1.0,,,,
22,0.0,0.0,0.0,0.0,1.0,0.0,,,
23,0.0,0.0,0.0,0.0,1.0,0.0,,,
24,0.0,0.0,0.0,0.0,1.0,,,,
25,0.0,0.0,0.0,0.0,1.0,0.0,,,
26,0.0,0.0,0.0,0.0,1.0,0.0,,,
27,0.0,0.0,0.0,0.0,1.0,0.0,,,
28,0.0,0.0,0.0,0.0,1.0,,,,
29,0.0,0.0,0.0,0.0,1.0,,,,
30,0.0,0.0,0.0,0.0,1.0,,,,
31,0.0,0.0,0.0,0.0,1.0,0.0,,,
32,0.0,0.0,0.0,0.0,1.0,,,,
33,0.0,0.0,0.0,0.0,0.474,0.526,,,
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
35,0.0,0.0,0.0,0.0,0.512,0.0,0.0,0.488,
36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
