,0,1,2,3,4,5,6,7,8
0,0.0,0.107,0.199,0.235,0.321,0.138,,,
1,0.047,0.09,0.222,0.259,0.382,,,,
2,0.331,0.154,0.383,0.132,,,,,
3,0.12,0.211,0.262,0.233,0.174,,,,
4,0.072,0.249,0.344,0.189,0.115,0.031,,,
5,0.081,0.136,0.219,0.247,0.317,,,,
6,0.256,0.268,0.405,0.071,,,,,
7,0.278,0.279,0.292,0.151,,,,,
8,0.042,0.195,0.182,0.315,0.184,0.082,,,
9,0.168,0.259,0.146,0.333,0.084,0.01,,,
10,0.175,0.306,0.378,0.104,0.037,,,,
11,0.264,0.103,0.355,0.194,0.084,,,,
12,0.084,0.392,0.193,0.174,0.157,,,,
13,0.03,0.116,0.297,0.302,0.177,0.078,,,
14,0.0,0.043,0.315,0.328,0.228,0.086,,,
15,0.001,0.273,0.236,0.341,0.123,0.026,,,
16,0.061,0.145,0.21,0.369,0.184,0.031,,,
17,0.136,0.222,0.444,0.151,0.028,0.019,,,
18,0.113,0.073,0.234,0.58,,,,,
19,0.402,0.096,0.322,0.171,0.009,,,,
20,0.082,0.671,0.094,0.094,0.059,,,,
21,0.015,0.249,0.329,0.311,0.096,,,,
22,0.202,0.208,0.306,0.236,0.025,0.023,,,
23,0.265,0.113,0.329,0.178,0.102,0.013,,,
24,0.103,0.235,0.517,0.094,0.051,,,,
25,0.054,0.207,0.274,0.108,0.316,0.041,,,
26,0.0,0.25,0.177,0.33,0.23,0.013,,,
27,0.077,0.122,0.583,0.165,0.046,0.007,,,
28,0.024,0.135,0.645,0.109,0.087,,,,
29,0.22,0.241,0.238,0.226,0.075,,,,
30,0.008,0.153,0.583,0.148,0.108,,,,
31,0.139,0.292,0.058,0.142,0.272,0.097,,,
32,0.089,0.15,0.27,0.444,0.047,,,,
33,0.008,0.215,0.455,0.106,0.157,0.059,,,
34,0.029,0.37,0.106,0.153,0.204,0.083,0.051,0.004,
35,0.412,0.042,0.103,0.123,0.194,0.036,0.059,0.031,
36,0.099,0.14,0.228,0.197,0.132,0.169,0.035,,
37,0.013,0.177,0.249,0.307,0.165,0.064,0.021,0.004,
38,0.0,0.315,0.122,0.215,0.157,0.178,0.013,,
39,0.195,0.148,0.136,0.225,0.217,0.04,0.039,,
40,0.0,0.209,0.249,0.206,0.222,0.072,0.022,0.02,
41,0.218,0.374,0.095,0.099,0.092,0.107,0.015,,
42,0.082,0.184,0.126,0.26,0.089,0.089,0.17,,
43,0.018,0.254,0.269,0.213,0.097,0.1,0.049,,
44,0.0,0.008,0.187,0.135,0.235,0.305,0.13,,
45,0.0,0.292,0.305,0.16,0.093,0.097,0.053,,
46,0.401,0.0,0.121,0.141,0.115,0.123,0.099,,
47,0.206,0.08,0.226,0.157,0.152,0.129,0.05,,
48,0.174,0.159,0.195,0.134,0.23,0.071,0.037,,
