,0,1,2,3,4,5,6,7,8
0,0.0,0.007,0.0,0.014,0.06,0.919,,,
1,0.008,0.011,0.001,0.046,0.934,,,,
2,0.035,0.012,0.0,0.953,,,,,
3,0.018,0.012,0.001,0.067,0.902,,,,
4,0.01,0.018,0.002,0.8,0.038,0.132,,,
5,0.009,0.01,0.0,0.057,0.924,,,,
6,0.037,0.029,0.001,0.933,,,,,
7,0.026,0.011,0.004,0.959,,,,,
8,0.004,0.012,0.001,0.895,0.064,0.024,,,
9,0.025,0.018,0.001,0.912,0.034,0.01,,,
10,0.019,0.029,0.001,0.043,0.908,,,,
11,0.027,0.02,0.001,0.722,0.23,,,,
12,0.011,0.011,0.0,0.053,0.925,,,,
13,0.002,0.013,0.001,0.895,0.08,0.009,,,
14,0.0,0.0,0.005,0.897,0.024,0.074,,,
15,0.0,0.044,0.001,0.885,0.032,0.038,,,
16,0.014,0.025,0.002,0.939,0.019,0.001,,,
17,0.013,0.049,0.003,0.893,0.028,0.014,,,
18,0.015,0.003,0.0,0.982,,,,,
19,0.059,0.018,0.001,0.915,0.007,,,,
20,0.005,0.032,0.001,0.475,0.487,,,,
21,0.001,0.014,0.005,0.603,0.377,,,,
22,0.027,0.022,0.004,0.92,0.0,0.027,,,
23,0.041,0.01,0.002,0.826,0.112,0.009,,,
24,0.012,0.033,0.003,0.933,0.019,,,,
25,0.012,0.002,0.001,0.683,0.085,0.217,,,
26,0.0,0.001,0.006,0.865,0.058,0.07,,,
27,0.006,0.044,0.007,0.929,0.012,0.002,,,
28,0.0,0.051,0.001,0.035,0.913,,,,
29,0.031,0.04,0.001,0.037,0.891,,,,
30,0.002,0.034,0.006,0.027,0.931,,,,
31,0.026,0.015,0.002,0.88,0.077,0.0,,,
32,0.014,0.015,0.003,0.74,0.228,,,,
33,0.0,0.023,0.005,0.914,0.04,0.018,,,
34,0.003,0.012,0.001,0.036,0.035,0.006,0.032,0.875,
35,0.049,0.0,0.002,0.032,0.012,0.0,0.045,0.86,
36,0.014,0.002,0.002,0.6,0.047,0.006,0.329,,
37,0.001,0.007,0.006,0.625,0.062,0.008,0.0,0.291,
38,0.0,0.003,0.001,0.893,0.086,0.004,0.013,,
39,0.034,0.0,0.002,0.922,0.041,0.0,0.001,,
40,0.0,0.01,0.002,0.012,0.068,0.003,0.032,0.873,
41,0.025,0.004,0.002,0.893,0.07,0.006,0.0,,
42,0.014,0.002,0.0,0.058,0.01,0.002,0.914,,
43,0.003,0.006,0.001,0.042,0.055,0.004,0.889,,
44,0.0,0.0,0.0,0.229,0.049,0.005,0.717,,
45,0.0,0.005,0.0,0.897,0.071,0.001,0.026,,
46,0.048,0.0,0.0,0.053,0.039,0.001,0.859,,
47,0.023,0.005,0.007,0.032,0.042,0.001,0.89,,
48,0.021,0.014,0.0,0.869,0.094,0.001,0.001,,
49,0.001,0.011,0.002,0.791,0.085,0.002,0.108,,
50,0.027,0.004,0.0,0.428,0.099,0.005,0.437,0.0,
51,0.033,0.018,0.003,0.917,0.018,0.003,0.0,0.008,
52,0.008,0.012,0.003,0.872,0.089,0.0,0.016,,
53,0.043,0.012,0.001,0.891,0.047,0.003,0.003,,
54,0.021,0.009,0.002,0.482,0.053,0.007,0.426,,
55,0.014,0.0,0.0,0.0,0.131,0.007,0.848,0.0,
56,0.0,0.002,0.003,0.032,0.036,0.009,0.918,,
57,0.0,0.028,0.002,0.919,0.042,0.003,0.006,,
58,0.025,0.009,0.003,0.444,0.055,0.001,0.086,0.377,
59,0.012,0.007,0.002,0.054,0.079,0.004,0.842,,
60,0.039,0.0,0.0,0.038,0.064,0.008,0.839,0.012,
61,0.009,0.01,0.002,0.9,0.075,0.004,0.0,,
62,0.038,0.001,0.0,0.881,0.068,0.0,0.012,,
63,0.003,0.008,0.001,0.051,0.058,0.003,0.876,,
64,0.0,0.0,0.001,0.032,0.011,0.005,0.652,0.09,0.209
65,0.012,0.0,0.002,0.008,0.07,0.006,0.86,0.039,0.003
66,0.013,0.012,0.002,0.0,0.022,0.011,0.785,0.143,0.012
67,0.012,0.011,0.001,0.036,0.039,0.003,0.869,0.025,0.004
68,0.0,0.009,0.0,0.007,0.047,0.006,0.739,0.063,0.129
69,0.0,0.0,0.001,0.025,0.074,0.008,0.434,0.021,0.437
70,0.0,0.019,0.0,0.012,0.016,0.0,0.067,0.029,0.857
71,0.0,0.0,0.001,0.894,0.1,0.005,0.0,0.0,0.0
72,0.042,0.008,0.001,0.0,0.064,0.011,0.841,0.026,0.007
73,0.02,0.033,0.005,0.591,0.015,0.002,0.03,0.001,0.303
74,0.057,0.002,0.001,0.0,0.003,0.0,0.033,0.016,0.888
75,0.031,0.0,0.001,0.415,0.063,0.004,0.245,0.037,0.204
76,0.048,0.012,0.0,0.011,0.03,0.004,0.028,0.018,0.849
77,0.036,0.005,0.0,0.583,0.076,0.003,0.275,0.0,0.022
78,0.02,0.002,0.002,0.359,0.055,0.006,0.532,0.024,0.0
79,0.004,0.013,0.001,0.031,0.08,0.007,0.861,0.003,0.0
80,0.016,0.005,0.001,0.01,0.101,0.006,0.842,0.019,0.0
81,0.039,0.0,0.0,0.867,0.069,0.005,0.0,0.012,0.008
82,0.0,0.0,0.001,0.896,0.098,0.005,0.0,0.0,0.0
83,0.015,0.029,0.004,0.039,0.023,0.002,0.043,0.005,0.84
84,0.004,0.019,0.004,0.067,0.025,0.003,0.054,0.002,0.822
85,0.006,0.006,0.0,0.042,0.073,0.003,0.338,0.038,0.494
86,0.0,0.003,0.003,0.027,0.076,0.004,0.839,0.029,0.019
87,0.01,0.025,0.002,0.07,0.029,0.0,0.835,0.009,0.02
88,0.017,0.016,0.0,0.051,0.042,0.004,0.835,0.035,0.0
89,0.025,0.001,0.0,0.025,0.017,0.005,0.845,0.069,0.013
90,0.0,0.0,0.0,0.04,0.023,0.008,0.456,0.087,0.386
91,0.0,0.003,0.001,0.0,0.044,0.006,0.815,0.047,0.084
92,0.011,0.011,0.003,0.483,0.073,0.007,0.218,0.006,0.188
93,0.006,0.01,0.0,0.027,0.027,0.003,0.818,0.106,0.003
