,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.0,0.0,0.582,0.418,,,
1,0.0,0.0,0.0,0.0,1.0,,,,
2,0.0,0.0,0.498,0.502,,,,,
3,0.0,0.0,0.0,0.0,1.0,,,,
4,0.0,0.0,0.188,0.378,0.356,0.078,,,
5,0.0,0.0,0.0,0.0,1.0,,,,
6,0.0,0.0,0.848,0.152,,,,,
7,0.0,0.0,0.646,0.354,,,,,
8,0.0,0.0,0.0,0.494,0.506,0.0,,,
9,0.0,0.0,0.0,0.0,1.0,0.0,,,
10,0.0,0.0,0.0,1.0,0.0,,,,
11,0.0,0.0,0.496,0.27,0.234,,,,
12,0.0,0.0,0.0,0.0,1.0,,,,
13,0.0,0.0,0.256,0.442,0.302,0.0,,,
14,0.0,0.0,1.0,0.0,0.0,0.0,,,
15,0.0,0.0,0.0,0.0,1.0,0.0,,,
16,0.0,0.0,0.0,0.0,1.0,0.0,,,
17,0.0,0.0,0.854,0.146,0.0,0.0,,,
18,0.0,0.0,0.0,1.0,,,,,
19,0.0,0.0,1.0,0.0,0.0,,,,
20,0.0,1.0,0.0,0.0,0.0,,,,
21,0.0,0.0,1.0,0.0,0.0,,,,
22,0.0,0.0,0.0,0.798,0.202,0.0,,,
23,0.0,0.0,0.47,0.26,0.27,0.0,,,
24,0.0,0.0,1.0,0.0,0.0,,,,
25,0.0,0.0,0.0,0.0,1.0,0.0,,,
26,0.0,0.0,0.0,0.488,0.512,0.0,,,
27,0.0,0.0,1.0,0.0,0.0,0.0,,,
28,0.0,0.0,1.0,0.0,0.0,,,,
29,0.0,0.39,0.196,0.048,0.366,,,,
30,0.0,0.0,1.0,0.0,0.0,,,,
31,0.0,0.0,0.0,0.298,0.338,0.364,,,
32,0.0,0.0,0.0,1.0,0.0,,,,
33,0.0,0.0,0.534,0.0,0.238,0.228,,,
34,0.0,0.53,0.0,0.0,0.0,0.0,0.47,0.0,
35,0.0,0.0,0.0,0.0,0.506,0.0,0.0,0.494,
36,0.0,0.0,0.0,0.138,0.0,0.348,0.514,,
37,0.0,0.0,0.114,0.238,0.382,0.144,0.122,0.0,
38,0.0,0.0,0.0,0.474,0.182,0.344,0.0,,
39,0.0,0.0,0.0,0.388,0.612,0.0,0.0,,
40,0.0,0.0,0.0,0.386,0.34,0.146,0.0,0.128,
41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
43,0.0,0.0,0.496,0.0,0.242,0.0,0.262,,
44,0.0,0.0,0.0,0.0,0.0,0.474,0.526,,
45,0.0,0.0,0.0,0.186,0.0,0.174,0.64,,
46,0.0,0.0,0.0,0.0,0.0,0.236,0.764,,
47,0.0,0.0,0.0,0.0,0.0,0.422,0.578,,
48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
50,0.0,0.0,0.0,0.0,0.51,0.0,0.49,0.0,
51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
52,0.0,0.0,0.0,0.0,0.408,0.592,0.0,,
53,0.0,0.256,0.0,0.0,0.0,0.744,0.0,,
54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
55,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,
56,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
57,0.0,0.0,0.0,0.498,0.0,0.502,0.0,,
58,0.0,0.0,0.066,0.218,0.304,0.054,0.098,0.26,
59,0.0,0.0,0.0,0.0,0.274,0.208,0.518,,
60,0.0,0.0,0.0,0.0,0.0,0.756,0.244,0.0,
61,0.0,0.0,0.262,0.0,0.0,0.242,0.496,,
62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
63,0.0,0.0,0.0,0.0,0.0,0.662,0.338,,
64,0.0,0.0,0.0,0.0,0.0,0.114,0.14,0.434,0.312
65,0.0,0.0,0.0,0.0,0.242,0.246,0.512,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,0.0,0.0,0.0,0.42,0.258,0.188,0.134,0.0,0.0
68,0.0,0.0,0.0,0.0,0.834,0.166,0.0,0.0,0.0
69,0.0,0.0,0.068,0.054,0.0,0.0,0.134,0.058,0.686
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,0.0,0.0,0.0,0.0,0.732,0.0,0.268,0.0,0.0
72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,0.0,0.0,0.0,0.0,0.328,0.0,0.154,0.178,0.34
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.73
77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
