,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.0,0.0,0.76,0.24,,,
1,0.0,0.0,0.0,0.0,1.0,,,,
2,0.0,0.0,0.476,0.524,,,,,
3,0.0,0.0,0.0,0.0,1.0,,,,
4,0.0,0.0,0.738,0.0,0.168,0.094,,,
5,0.0,0.0,0.0,0.0,1.0,,,,
6,0.0,0.0,0.75,0.25,,,,,
7,0.0,0.0,0.51,0.49,,,,,
8,0.0,0.0,0.0,0.0,1.0,0.0,,,
9,0.0,0.0,0.0,0.0,1.0,0.0,,,
10,0.0,0.0,1.0,0.0,0.0,,,,
11,0.0,0.0,0.742,0.0,0.258,,,,
12,0.0,0.0,0.0,0.0,1.0,,,,
13,0.0,0.0,0.734,0.0,0.266,0.0,,,
14,0.0,0.0,0.588,0.0,0.0,0.412,,,
15,0.0,0.0,1.0,0.0,0.0,0.0,,,
16,0.0,0.0,0.0,0.0,0.588,0.412,,,
17,0.0,0.0,1.0,0.0,0.0,0.0,,,
18,0.0,0.0,0.0,1.0,,,,,
19,0.0,0.0,0.5,0.0,0.5,,,,
20,0.0,0.0,1.0,0.0,0.0,,,,
21,0.0,0.0,0.452,0.0,0.548,,,,
22,0.0,0.0,1.0,0.0,0.0,0.0,,,
23,0.0,0.0,0.746,0.0,0.254,0.0,,,
24,0.0,0.0,1.0,0.0,0.0,,,,
25,0.0,0.0,0.0,0.0,1.0,0.0,,,
26,0.0,0.0,0.0,0.0,1.0,0.0,,,
27,0.0,0.0,1.0,0.0,0.0,0.0,,,
28,0.0,0.0,1.0,0.0,0.0,,,,
29,0.0,0.0,0.0,0.0,1.0,,,,
30,0.0,0.0,1.0,0.0,0.0,,,,
31,0.0,0.0,0.266,0.0,0.536,0.198,,,
32,0.0,0.0,0.0,0.0,1.0,,,,
33,0.0,0.0,0.0,0.0,0.512,0.488,,,
34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
35,0.0,0.0,0.0,0.0,0.256,0.0,0.374,0.37,
36,0.0,0.0,0.0,0.0,0.666,0.0,0.334,,
37,0.0,0.0,0.298,0.0,0.46,0.0,0.0,0.242,
38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
43,0.0,0.0,0.0,0.0,0.18,0.0,0.82,,
44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
46,0.0,0.0,0.0,0.0,0.414,0.0,0.586,,
47,0.0,0.0,0.0,0.0,0.408,0.0,0.592,,
48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
58,0.0,0.0,0.0,0.0,0.468,0.0,0.148,0.384,
59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
60,0.0,0.0,0.0,0.0,0.248,0.0,0.752,0.0,
61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
63,0.0,0.0,0.0,0.0,0.74,0.0,0.26,,
64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.266,0.0,0.734,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.908,0.0,0.092
67,0.0,0.0,0.0,0.0,0.624,0.0,0.376,0.0,0.0
68,0.0,0.0,0.0,0.0,0.682,0.0,0.318,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,0.0,0.0,0.0,0.0,0.642,0.0,0.358,0.0,0.0
72,0.0,0.0,0.0,0.0,0.196,0.0,0.804,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,0.0,0.0,0.0,0.0,0.328,0.0,0.0,0.0,0.672
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.668,0.0,0.332,0.0,0.0
79,0.0,0.0,0.676,0.0,0.0,0.0,0.324,0.0,0.0
80,0.0,0.0,0.0,0.0,0.514,0.0,0.486,0.0,0.0
81,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83,0.0,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.272
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,0.0,0.0,0.0,0.0,0.316,0.0,0.466,0.0,0.218
86,0.0,0.0,0.494,0.0,0.0,0.0,0.47,0.0,0.036
87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
