,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.0,0.0,0.566,0.434,,,
1,0.0,0.0,0.0,0.0,1.0,,,,
2,0.0,0.0,0.514,0.486,,,,,
3,0.0,0.0,0.0,0.0,1.0,,,,
4,0.0,0.0,0.132,0.278,0.506,0.084,,,
5,0.0,0.0,0.0,0.0,1.0,,,,
6,0.0,0.0,0.736,0.264,,,,,
7,0.0,0.0,0.484,0.516,,,,,
8,0.0,0.0,0.0,0.498,0.502,0.0,,,
9,0.0,0.0,0.0,1.0,0.0,0.0,,,
10,0.0,0.0,1.0,0.0,0.0,,,,
11,0.0,0.0,0.508,0.264,0.228,,,,
12,0.0,0.0,0.0,0.0,1.0,,,,
13,0.0,0.0,0.252,0.446,0.302,0.0,,,
14,0.0,0.0,0.0,0.576,0.0,0.424,,,
15,0.0,0.0,0.0,1.0,0.0,0.0,,,
16,0.0,0.0,0.0,0.0,0.55,0.45,,,
17,0.0,0.32,0.68,0.0,0.0,0.0,,,
18,0.0,0.0,0.0,1.0,,,,,
19,0.0,0.0,0.0,1.0,0.0,,,,
20,0.0,1.0,0.0,0.0,0.0,,,,
21,0.0,0.0,0.0,0.458,0.542,,,,
22,0.0,0.0,0.232,0.768,0.0,0.0,,,
23,0.0,0.0,0.49,0.24,0.27,0.0,,,
24,0.0,0.0,1.0,0.0,0.0,,,,
25,0.0,0.0,0.0,0.0,1.0,0.0,,,
26,0.0,0.0,0.0,0.2,0.8,0.0,,,
27,0.0,0.0,1.0,0.0,0.0,0.0,,,
28,0.0,0.0,1.0,0.0,0.0,,,,
29,0.0,0.0,0.0,0.386,0.614,,,,
30,0.0,0.0,1.0,0.0,0.0,,,,
31,0.0,0.0,0.0,0.338,0.348,0.314,,,
32,0.0,0.0,0.0,0.854,0.146,,,,
33,0.0,0.0,0.0,0.0,0.51,0.49,,,
34,0.0,0.494,0.0,0.0,0.0,0.0,0.506,0.0,
35,0.0,0.0,0.0,0.0,0.462,0.0,0.0,0.538,
36,0.0,0.0,0.0,0.0,0.0,0.47,0.53,,
37,0.0,0.0,0.138,0.624,0.116,0.122,0.0,0.0,
38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
39,0.0,0.0,0.0,0.39,0.61,0.0,0.0,,
40,0.0,0.0,0.276,0.112,0.496,0.0,0.0,0.116,
41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
44,0.0,0.0,0.0,0.0,0.0,0.464,0.536,,
45,0.0,0.0,0.0,0.166,0.0,0.188,0.646,,
46,0.0,0.0,0.0,0.0,0.0,0.258,0.742,,
47,0.0,0.0,0.0,0.0,0.0,0.418,0.582,,
48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
49,0.0,0.0,0.0,0.0,0.578,0.236,0.186,,
50,0.0,0.0,0.0,0.0,0.482,0.0,0.518,0.0,
51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
52,0.0,0.0,0.0,0.0,0.206,0.794,0.0,,
53,0.0,0.212,0.0,0.0,0.0,0.788,0.0,,
54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
56,0.0,0.0,0.0,0.0,0.0,0.724,0.276,,
57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
58,0.0,0.0,0.084,0.228,0.264,0.064,0.058,0.302,
59,0.0,0.0,0.0,0.0,0.0,0.498,0.502,,
60,0.0,0.0,0.0,0.0,0.0,0.742,0.258,0.0,
61,0.0,0.0,0.0,0.0,0.0,0.534,0.466,,
62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
63,0.0,0.0,0.0,0.0,0.0,0.642,0.358,,
64,0.0,0.0,0.0,0.0,0.0,0.092,0.1,0.446,0.362
65,0.0,0.0,0.0,0.0,0.266,0.0,0.51,0.224,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,0.0,0.0,0.0,0.462,0.226,0.174,0.138,0.0,0.0
68,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.644,0.0
69,0.0,0.0,0.056,0.0,0.0,0.0,0.25,0.0,0.694
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,0.0,0.0,0.0,0.468,0.288,0.0,0.244,0.0,0.0
72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,0.0,0.0,0.0,0.0,0.338,0.0,0.0,0.32,0.342
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.77
77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.154,0.0,0.662,0.184,0.0,0.0
79,0.0,0.226,0.52,0.112,0.0,0.0,0.0,0.142,0.0
80,0.0,0.0,0.0,0.0,0.518,0.232,0.25,0.0,0.0
81,0.0,0.0,0.0,0.0,0.504,0.496,0.0,0.0,0.0
82,0.0,0.0,0.0,0.51,0.49,0.0,0.0,0.0,0.0
83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.49,0.0,0.0,0.132,0.15,0.0,0.228
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.62,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.318,0.0,0.354,0.328
91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.724,0.0,0.0,0.276,0.0
93,0.0,0.0,0.0,0.0,0.196,0.0,0.12,0.48,0.204
